Team,History,Cycle,DirAdv,CorpAdv,Commission,AgentsDistr,Training,ManagBudget,BacklogOrders,RandD,Price,AssemblyTime,MarketShares_p,MarketShares_c,MeanPrice,NumOrders,NumSales_p
X25,0,7,5.0,27.528,6.0,3,2.0,220000.0,179,2.35,510.0,172.0,3.9,0.0,505.60975609756093,368,186
X26,0,7,16.0,15.728,7.0,3,10.0,140000.0,0,3.33,500.0,175.0,2.4,5.3,503.6826923076924,590,120
X27,0,7,31.0,22.528,15.0,4,45.0,280000.0,238,3.58,581.0,165.0,15.8,15.0,503.1760299625468,754,736
X28,0,7,8.0,24.128,9.0,4,10.0,170333.3333333333,0,2.64,510.0,168.0,7.1,0.0,508.08099688473516,438,310
X29,0,7,13.0,27.528,6.0,3,14.0,136666.66666666666,96,3.31,515.0,173.0,0.0,0.0,501.57142857142856,398,186
X30,0,7,15.0,30.727999999999998,13.0,4,43.0,215000.0,0,3.58,472.0,165.0,14.6,11.5,486.7757201646092,620,580
BMC,0,8,35.0,41.3168,6.0,5,3.0,200000.0,0,3.53,475.0,165.0,14.7,13.9,475.7694369973191,520,637
Batmaja,0,8,13.0,72.1168,12.0,6,37.0,353333.3333333333,285,3.22,471.0,158.0,6.5,8.9,482.58598726114656,403,303
Mioduszewski,0,8,10.0,26.5168,7.0,4,17.0,141666.66666666666,0,3.34,515.0,185.0,9.6,12.5,525.6593406593407,482,453
Najda,0,8,9.0,52.6368,6.0,4,2.0,268333.3333333333,37,2.37,499.0,185.0,9.0,10.4,484.54964539007085,405,392
Perspec,0,8,17.0,83.1168,6.0,3,5.0,166666.66666666666,0,3.26,480.0,180.0,13.8,12.1,444.94623655913983,445,605
Radw,0,8,5.0,21.7168,7.0,3,0.0,133333.3333333333,0,1.75,470.0,150.0,7.3,0.0,481.0362694300518,295,350
X21,0,8,9.0,41.7568,13.0,5,18.0,240000.0,20,3.53,497.0,166.0,0.0,0.0,493.875,395,435
X22,0,8,12.0,34.516799999999996,13.0,5,20.0,240000.0,0,3.54,470.0,170.0,11.5,0.0,509.6314049586777,494,545
X23,0,8,9.0,42.516799999999996,12.0,5,25.0,240000.0,0,3.54,512.0,171.0,0.0,0.0,498.375,389,482
X24,0,8,8.0,42.516799999999996,12.0,5,25.0,240000.0,25,3.55,502.0,173.0,0.0,0.0,510.5,378,379
X25,0,8,5.0,36.516799999999996,6.0,3,1.0,225000.0,0,3.3,510.0,172.0,0.0,0.0,505.0,401,442
X26,0,8,21.0,25.436799999999998,7.0,3,15.0,153333.3333333333,300,3.28,500.0,175.0,5.3,12.7,511.9475655430712,482,290
X27,0,8,31.0,18.5168,15.0,4,37.0,300000.0,0,3.53,511.0,165.0,15.0,20.3,525.2067988668556,945,813
X28,0,8,8.0,25.476799999999997,9.0,4,10.0,176000.0,0,3.59,526.0,168.0,0.0,0.0,508.125,382,438
X29,0,8,15.0,31.5168,6.0,3,17.0,143000.0,48,3.26,515.0,175.0,0.0,0.0,499.85714285714283,358,350
X30,0,8,11.0,30.436799999999998,13.0,3,32.0,235000.0,27,3.53,472.0,165.0,11.5,11.2,482.69543973941364,490,593
BMC,0,9,35.0,44.79008,5.0,6,3.0,200000.0,0,3.48,475.0,165.0,13.9,0.0,529.6409090909091,573,520
Batmaja,0,9,10.0,60.27007999999999,12.0,6,37.0,353333.3333333333,31,3.17,492.0,158.0,8.9,0.0,475.7870778267254,360,372
Mioduszewski,0,9,10.0,25.910079999999997,7.0,4,17.0,143666.66666666666,0,3.32,515.0,200.0,12.5,12.4,507.0042016806723,505,482
Najda,0,9,28.0,56.58208,8.0,4,1.0,268333.3333333333,40,4.27,499.0,185.0,10.4,0.0,507.5283018867924,636,365
Radw,0,9,10.0,18.030079999999998,7.0,3,0.0,133333.3333333333,0,2.75,470.0,150.0,0.0,0.0,488.0,408,299
X21,0,9,12.0,35.05408,14.0,5,11.0,250000.0,13,4.43,550.0,166.0,0.0,0.0,507.375,364,382
X22,0,9,19.0,30.710079999999998,13.0,5,17.0,250000.0,0,4.44,441.0,170.0,0.0,0.0,494.25,642,494
X23,0,9,10.0,37.51008,13.0,5,15.0,250000.0,0,4.45,523.0,173.0,0.0,0.0,493.375,527,391
X24,0,9,11.0,36.51008,13.0,5,15.0,250000.0,0,4.45,523.0,173.0,0.0,0.0,438.875,429,390
X25,0,9,10.0,31.910079999999997,6.0,3,0.0,225000.0,0,2.95,510.0,172.0,0.0,9.0,507.5,444,403
X26,0,9,25.0,36.26208,7.0,4,17.0,158333.3333333333,0,3.23,500.0,175.0,12.7,11.0,507.5219298245615,571,632
X27,0,9,31.0,16.11008,15.0,5,28.0,300000.0,0,4.43,537.0,165.0,20.3,19.6,516.8481308411214,975,945
X28,0,9,8.0,25.28608,9.0,4,10.0,180000.0,0,3.54,490.0,168.0,0.0,0.0,480.85714285714283,470,382
X29,0,9,14.0,33.910079999999994,6.0,3,17.0,147000.0,0,3.25,515.0,195.0,0.0,0.0,501.7142857142857,394,405
X30,0,9,10.0,27.26208,13.0,4,24.0,235000.0,18,3.48,453.0,165.0,11.2,12.3,472.52564102564105,587,472
Historia,1,0,0.0,0.0,0.0,0,1.0,26666.666666666664,0,1.76,0.0,155.0,0.0,0.0,,0,0
Historia,1,1,0.0,0.0,0.0,0,3.0,73333.33333333333,0,1.53,0.0,165.0,0.0,0.0,,0,0
Historia,1,2,0.0,0.0,6.0,0,1.0,90000.0,0,1.58,0.0,165.0,0.0,0.0,,0,0
Historia,1,3,5.0,5.0,6.0,1,0.0,103333.33333333333,0,1.63,440.0,165.0,0.0,0.0,440.0,123,0
Historia,1,4,5.0,8.0,6.0,1,0.0,111666.66666666666,0,2.63,490.0,165.0,0.0,0.0,490.0,120,123
Banana,1,5,3.0,9.8,5.0,1,3.0,120000.0,0,2.63,490.0,165.0,0.0,1.9,500.25,137,120
Batmaja,1,5,10.0,9.8,7.0,1,2.0,120000.0,0,2.63,485.0,165.0,0.0,2.4,499.25,169,120
Batmaja,1,5,10.0,9.8,12.0,1,23.0,203333.3333333333,0,2.62,514.0,159.0,0.0,2.8,533.0,186,120
EnactusUEP,1,5,5.0,9.8,7.0,1,1.0,120000.0,0,2.63,500.0,165.0,0.0,2.1,500.0,141,120
MBC,1,5,5.0,9.8,7.0,1,2.0,120000.0,0,2.63,485.0,165.0,0.0,0.0,494.375,154,120
Mezzafive,1,5,10.0,9.8,6.0,1,0.0,123333.33333333333,0,2.63,500.0,165.0,0.0,2.1,499.25,146,120
Mezzafive,1,5,7.0,9.8,7.0,1,2.0,136666.66666666666,0,2.63,491.0,166.0,0.0,0.0,504.2857142857143,154,120
Najda,1,5,4.0,9.8,13.0,1,45.0,150000.0,0,2.63,590.0,165.0,0.0,0.0,535.25,113,120
Rosyjski1,1,5,10.0,9.8,12.0,1,25.0,183333.3333333333,0,2.63,514.0,165.0,0.0,2.8,505.5,189,120
SGGW,1,5,7.0,9.8,6.0,1,2.0,116666.66666666666,0,2.65,500.0,175.0,0.0,2.1,504.2857142857143,141,120
UniversalSolutions,1,5,20.0,9.8,7.0,1,2.0,126666.66666666666,0,2.63,495.0,165.0,0.0,2.4,493.0,158,120
UniversalSolutions,1,5,10.0,9.8,6.0,1,3.0,118000.0,0,2.64,490.0,170.0,0.0,0.0,513.2857142857143,152,120
Wilki,1,5,6.0,9.8,6.0,1,1.0,116666.66666666666,0,2.64,479.0,170.0,0.0,0.0,488.25,155,120
X03,1,5,4.0,9.8,15.0,1,25.0,150000.0,0,2.63,550.0,166.0,0.0,0.0,535.25,200,120
X04,1,5,4.0,9.8,15.0,1,25.0,150000.0,0,2.63,555.0,165.0,0.0,0.0,545.125,190,120
X05,1,5,4.0,9.8,15.0,1,25.0,150000.0,0,2.63,550.0,166.0,0.0,0.0,514.0,60,120
Zwolińsk,1,5,5.0,9.8,7.0,1,0.0,116666.66666666666,0,2.33,490.0,165.0,0.0,1.9,494.25,133,120
Banana,1,6,4.0,15.879999999999999,4.0,2,5.0,125000.0,7,2.64,535.0,165.0,1.9,2.2,517.7295597484277,153,130
Batmaja,1,6,5.0,20.88,7.0,5,3.0,128333.33333333333,6,2.66,534.0,180.0,2.4,6.9,507.6122448979593,451,163
Batmaja,1,6,18.0,55.88,12.0,5,39.0,333333.3333333333,0,2.63,484.0,163.0,2.8,16.1,544.5234374999999,924,186
EnactusUEP,1,6,15.0,15.879999999999999,7.0,2,1.0,128333.33333333333,0,2.64,510.0,170.0,2.1,3.6,498.3823529411764,422,141
MBC,1,6,5.0,20.88,7.0,5,4.0,128333.33333333333,0,2.69,485.0,194.0,0.0,0.0,515.625,634,154
Mezzafive,1,6,10.0,15.879999999999999,6.0,2,0.0,146666.66666666666,0,2.63,485.0,165.0,2.1,2.6,507.6122448979593,356,146
Mezzafive,1,6,7.0,19.88,7.0,2,4.0,166666.66666666666,0,2.63,519.0,166.0,0.0,0.0,504.85714285714283,283,154
Najda,1,6,8.0,23.88,13.0,5,65.0,213333.3333333333,0,2.65,555.0,175.0,0.0,0.0,524.5,365,113
Rosyjski1,1,6,18.0,55.88,12.0,5,42.0,283333.3333333333,0,2.63,474.0,165.0,2.8,14.5,487.79577464788736,1141,189
SGGW,1,6,10.0,17.88,6.0,2,3.0,116666.66666666666,1,2.65,500.0,175.0,2.1,0.0,505.19117647058823,273,140
UniversalSolutions,1,6,20.0,20.88,7.0,2,3.0,145000.0,0,2.66,510.0,175.0,2.4,2.2,497.752808988764,384,167
UniversalSolutions,1,6,11.0,15.879999999999999,7.0,1,5.0,122000.0,0,2.64,500.0,170.0,0.0,0.0,517.7142857142857,109,152
Wilki,1,6,8.0,11.879999999999999,6.0,1,1.0,116666.66666666666,12,2.65,489.0,175.0,0.0,0.0,491.25,135,143
X03,1,6,4.0,22.88,15.0,4,37.0,213333.3333333333,0,2.61,480.0,155.0,0.0,9.2,524.5,548,200
X04,1,6,11.0,22.88,15.0,4,37.0,213333.3333333333,0,2.61,485.0,155.0,0.0,0.0,506.0,512,190
X05,1,6,11.0,22.88,15.0,4,47.0,213333.3333333333,0,2.68,480.0,190.0,0.0,0.0,490.0,525,60
Zwolińsk,1,6,5.0,10.879999999999999,7.0,1,0.0,116666.66666666666,4,2.33,490.0,165.0,1.9,1.4,494.9597315436241,120,129
Banana,1,7,6.0,19.528,4.0,2,6.0,128333.33333333333,4,3.34,535.0,195.0,2.2,3.2,535.4885057471265,200,149
Batmaja,1,7,5.0,32.528,7.0,5,3.0,136666.66666666666,0,3.26,490.0,156.0,6.9,10.2,500.57446808510633,609,451
Batmaja,1,7,22.0,83.52799999999999,12.0,5,38.0,333333.3333333333,0,3.57,528.0,157.0,16.1,14.3,539.9771863117871,750,924
EnactusUEP,1,7,20.0,24.528,6.0,2,0.0,136666.66666666666,174,2.42,510.0,170.0,3.6,2.4,505.4117647058824,435,248
MBC,1,7,5.0,32.528,7.0,5,6.0,136666.66666666666,0,2.39,490.0,192.0,0.0,0.0,519.375,617,634
Mezzafive,1,7,7.0,25.928,8.0,2,6.0,166666.66666666666,101,3.28,525.0,166.0,0.0,0.0,516.2857142857143,291,182
Najda,1,7,10.0,34.328,13.0,5,48.0,240000.0,20,3.57,540.0,161.0,0.0,0.0,517.125,385,345
Rosyjski1,1,7,22.0,83.52799999999999,12.0,5,42.0,283333.3333333333,220,3.58,525.0,165.0,14.5,15.9,518.38671875,844,921
SGGW,1,7,10.0,24.727999999999998,6.0,2,3.0,116666.66666666666,37,2.65,500.0,175.0,0.0,0.0,504.85714285714283,273,236
UniversalSolutions,1,7,15.0,37.528,7.0,3,9.0,150000.0,250,3.32,595.0,180.0,2.2,3.7,523.5263157894736,192,134
Wilki,1,7,10.0,17.128,6.0,1,1.0,116666.66666666666,0,3.3,489.0,176.0,0.0,0.0,491.875,123,140
X03,1,7,9.0,30.727999999999998,15.0,4,38.0,233333.3333333333,0,3.57,480.0,160.0,9.2,0.0,499.66381156316913,565,548
X04,1,7,9.0,30.727999999999998,15.0,5,38.0,233333.3333333333,0,3.57,480.0,160.0,0.0,0.0,489.375,479,512
X05,1,7,11.0,30.727999999999998,15.0,4,47.0,240000.0,0,3.61,475.0,181.0,0.0,0.0,475.8,612,525
Zwolińsk,1,7,5.0,11.527999999999999,7.0,1,0.0,116666.66666666666,26,2.03,490.0,165.0,1.4,1.7,491.8766233766233,82,94
Banana,1,8,2.0,22.7168,4.0,2,7.0,133333.3333333333,17,3.27,555.0,180.0,3.2,0.0,570.3947368421052,158,183
Batmaja,1,8,19.0,85.1168,12.0,5,37.0,333333.3333333333,0,3.53,570.0,165.0,14.3,10.7,540.8087855297157,551,750
EnactusUEP,1,8,10.0,34.7168,12.0,5,20.0,155000.0,304,2.3,496.0,175.0,2.4,6.4,317.55263157894734,442,131
MBC,1,8,20.0,44.516799999999996,7.0,5,5.0,145000.0,0,3.32,500.0,175.0,0.0,0.0,520.625,796,617
Mezzafive,1,8,12.0,29.5568,8.0,2,25.0,166666.66666666666,27,3.23,536.0,166.0,0.0,0.0,522.1428571428571,320,264
Najda,1,8,9.0,30.596799999999998,14.0,5,27.0,250000.0,11,3.56,490.0,179.0,0.0,0.0,506.75,545,374
Rosyjski1,1,8,19.0,85.1168,12.0,5,42.0,283333.3333333333,19,3.53,570.0,165.0,15.9,11.6,519.9516129032259,715,825
SGGW,1,8,10.0,28.836799999999997,6.0,2,3.0,116666.66666666666,37,2.65,500.0,175.0,0.0,0.0,504.85714285714283,273,236
Wilki,1,8,11.0,22.2768,7.0,1,1.0,116666.66666666666,30,2.96,475.0,180.0,0.0,0.0,490.75,121,93
X03,1,8,12.0,35.4368,15.0,5,42.0,236666.66666666666,0,3.54,475.0,170.0,0.0,0.0,506.75,650,565
X04,1,8,10.0,35.4368,15.0,5,42.0,233333.3333333333,0,3.54,475.0,170.0,0.0,0.0,480.375,561,479
X05,1,8,10.0,35.4368,15.0,4,43.0,250000.0,101,3.51,490.0,153.0,0.0,0.0,478.0,629,511
Zwolińsk,1,8,5.0,11.916799999999999,7.0,1,0.0,116666.66666666666,0,2.03,490.0,165.0,1.7,1.6,490.5308641975309,96,93
Banana,1,9,2.0,16.63008,5.0,1,9.0,133333.3333333333,100,3.24,590.0,190.0,0.0,0.0,535.375,35,58
Batmaja,1,9,27.0,76.07007999999999,12.0,5,37.0,333333.3333333333,0,4.44,570.0,170.0,10.7,12.7,543.9488888888889,638,551
EnactusUEP,1,9,15.0,40.830079999999995,12.0,5,33.0,175000.0,145,2.3,496.0,175.0,6.4,8.8,503.7695099818512,398,297
MBC,1,9,20.0,56.71008,6.0,5,3.0,150000.0,103,3.01,520.0,200.0,0.0,11.6,523.125,586,693
Mezzafive,1,9,32.0,31.734080000000002,8.0,3,37.0,166666.66666666666,0,4.13,536.0,165.0,0.0,0.0,519.5714285714286,439,354
Rosyjski1,1,9,18.0,76.07007999999999,12.0,5,30.0,283333.3333333333,73,4.43,611.0,165.0,11.6,12.0,540.3482142857143,591,642
SGGW,1,9,12.0,31.30208,6.0,2,4.0,120000.0,37,3.3,515.0,175.0,0.0,0.0,516.2857142857143,257,236
Wilki,1,9,9.0,28.366079999999997,7.0,1,0.0,116666.66666666666,0,2.66,470.0,180.0,0.0,0.0,488.625,123,136
X03,1,9,12.0,38.26208,15.0,5,37.0,245000.0,73,4.42,475.0,160.0,0.0,0.0,514.0,666,577
X04,1,9,10.0,38.26208,15.0,5,37.0,233333.3333333333,0,4.44,477.0,171.0,0.0,0.0,489.0,603,561
X05,1,9,10.0,38.26208,15.0,4,37.0,250000.0,0,4.44,491.0,167.0,0.0,0.0,478.6,636,660
Historia,2,0,0.0,0.0,0.0,0,1.0,33333.33333333333,0,1.76,0.0,155.0,0.0,0.0,,0,0
Historia,2,1,0.0,0.0,0.0,0,3.0,90000.0,0,1.53,0.0,165.0,0.0,0.0,,0,0
Historia,2,2,0.0,0.0,6.0,0,1.0,106666.66666666666,0,1.58,0.0,165.0,0.0,0.0,,0,0
Historia,2,3,5.0,5.0,6.0,1,0.0,120000.0,0,1.63,440.0,165.0,0.0,0.0,440.0,102,0
Historia,2,4,5.0,8.0,6.0,1,0.0,128333.33333333333,2,2.63,490.0,165.0,0.0,0.0,490.0,120,100
BMC,2,5,20.0,9.8,6.0,1,2.0,146666.66666666666,20,2.63,480.0,163.0,0.0,2.7,521.0,173,100
Crazy,2,5,6.0,9.8,6.0,1,0.0,134000.0,20,2.33,490.0,165.0,0.0,0.0,470.7142857142857,112,100
MBC,2,5,15.0,9.8,7.0,1,3.0,160000.0,20,2.64,545.0,171.0,0.0,1.6,507.75,102,100
Mioduszewski,2,5,20.0,9.8,7.0,1,2.0,136666.66666666666,20,2.63,495.0,165.0,0.0,2.4,493.0,158,100
Mioduszewski,2,5,5.0,9.8,7.0,1,3.0,136666.66666666666,20,2.66,495.0,180.0,0.0,1.8,495.5,125,100
Najda,2,5,10.0,9.8,15.0,1,60.0,176666.66666666666,20,2.63,530.0,165.0,0.0,3.2,501.42857142857144,223,100
Perspec,2,5,7.0,9.8,6.0,1,0.0,137333.3333333333,20,2.33,490.0,165.0,0.0,2.1,492.0,133,100
Radw,2,5,5.0,9.8,6.0,1,0.0,133333.3333333333,20,2.66,510.0,180.0,0.0,1.6,501.75,110,100
Rosyjski2,2,5,8.0,9.8,12.0,1,60.0,190000.0,20,2.64,500.0,169.0,0.0,2.6,498.6666666666667,156,100
X01,2,5,7.0,9.8,6.0,1,1.0,140000.0,20,2.75,500.0,230.0,0.0,1.4,495.5,127,100
X02,2,5,5.0,9.8,6.0,1,3.0,133333.3333333333,20,2.64,495.0,170.0,0.0,1.9,495.5,120,100
X06,2,5,6.0,9.8,9.0,1,10.0,173333.3333333333,20,2.63,519.0,165.0,0.0,1.8,492.57142857142856,116,100
X07,2,5,5.0,9.8,6.0,1,3.0,133333.3333333333,20,2.64,495.0,170.0,0.0,1.9,495.5,120,100
X08,2,5,6.0,9.8,6.0,1,3.0,133333.3333333333,20,2.34,485.0,170.0,0.0,1.9,495.5,123,100
X09,2,5,6.0,9.8,6.0,1,3.0,133333.3333333333,20,2.34,485.0,170.0,0.0,1.9,495.5,123,100
X10,2,5,6.0,9.8,13.0,1,30.0,206666.66666666666,20,2.63,505.0,165.0,0.0,0.0,500.0,202,100
X11,2,5,4.0,9.8,12.0,1,30.0,200000.0,20,2.66,562.0,180.0,0.0,0.0,553.625,94,100
X12,2,5,4.0,9.8,12.0,1,30.0,200000.0,20,2.66,562.0,180.0,0.0,1.5,581.5,100,100
X13,2,5,13.0,9.8,12.0,1,25.0,200000.0,20,2.63,565.0,166.0,0.0,1.6,581.5,115,100
X14,2,5,6.0,9.8,7.0,1,0.0,133333.3333333333,20,2.33,480.0,165.0,0.0,1.7,492.5,132,100
X15,2,5,12.0,9.8,7.0,1,4.0,140000.0,20,2.64,499.0,170.0,0.0,0.0,498.75,138,100
X16,2,5,10.0,9.8,12.0,1,30.0,200000.0,20,2.66,556.0,180.0,0.0,0.0,516.75,120,100
X17,2,5,6.0,9.8,14.0,1,30.0,213333.3333333333,20,2.63,521.0,165.0,0.0,0.0,512.875,194,100
X18,2,5,10.0,9.8,15.0,1,20.0,186666.66666666666,20,2.63,480.0,165.0,0.0,4.3,506.875,294,100
X19,2,5,21.0,9.8,9.0,1,10.0,173333.3333333333,20,2.66,495.0,180.0,0.0,0.0,509.375,169,100
X20,2,5,9.0,9.8,13.0,1,60.0,160000.0,20,2.63,465.0,165.0,0.0,3.2,491.75,260,100
X31,2,5,5.0,9.8,6.0,1,3.0,133333.3333333333,20,2.64,495.0,170.0,0.0,1.9,495.5,120,100
X32,2,5,7.0,9.8,6.0,1,1.0,140000.0,20,2.75,500.0,230.0,0.0,1.4,495.5,127,100
BMC,2,6,40.0,55.88,7.0,4,3.0,166666.66666666666,0,2.63,480.0,165.0,2.7,9.8,519.2792792792792,517,182
Crazy,2,6,6.0,15.879999999999999,6.0,1,0.0,135000.0,7,2.33,485.0,165.0,0.0,0.0,474.57142857142856,70,105
MBC,2,6,25.0,70.88,7.0,5,4.0,220000.0,0,2.63,545.0,164.0,1.6,5.7,475.68902439024396,351,108
Mioduszewski,2,6,20.0,20.88,7.0,2,3.0,145000.0,0,2.66,510.0,175.0,2.4,2.2,497.752808988764,384,167
Mioduszewski,2,6,8.0,15.879999999999999,7.0,3,7.0,145000.0,0,2.65,495.0,172.0,1.8,2.1,499.44525547445255,399,130
Najda,2,6,15.0,15.879999999999999,15.0,5,80.0,258333.3333333333,4,2.65,425.0,172.0,3.2,16.4,474.12318840579707,1061,219
Perspec,2,6,10.0,15.879999999999999,5.0,2,10.0,152666.66666666666,0,2.04,478.0,170.0,2.1,3.1,494.26190476190476,266,143
Radw,2,6,6.0,21.88,6.0,3,0.0,133333.3333333333,0,2.68,490.0,191.0,1.6,3.1,495.2043795620438,372,118
Rosyjski2,2,6,10.0,35.88,10.0,4,90.0,295000.0,0,2.68,524.0,190.0,2.6,7.0,490.3105590062111,386,165
X01,2,6,10.0,15.879999999999999,6.0,2,2.0,151333.3333333333,27,2.76,500.0,225.0,1.4,3.3,499.44525547445255,308,100
X02,2,6,7.0,15.879999999999999,6.0,3,8.0,136666.66666666666,0,2.64,610.0,170.0,1.9,1.2,496.9060402684564,133,129
X06,2,6,20.0,30.88,13.0,5,37.0,266666.6666666666,0,2.64,499.0,170.0,1.8,12.3,488.31851851851854,696,123
X07,2,6,7.0,15.879999999999999,6.0,3,8.0,136666.66666666666,0,2.64,610.0,170.0,1.9,1.2,496.9060402684564,133,129
X08,2,6,8.0,13.879999999999999,6.0,2,6.0,133333.3333333333,0,2.34,490.0,170.0,1.9,3.6,496.9060402684564,231,133
X09,2,6,8.0,13.879999999999999,6.0,2,6.0,133333.3333333333,0,2.34,490.0,170.0,1.9,3.6,496.9060402684564,231,133
X10,2,6,20.0,30.88,13.0,5,50.0,316666.6666666666,0,2.64,455.0,170.0,0.0,0.0,481.25,963,210
X11,2,6,23.0,55.88,12.0,5,40.0,313333.3333333333,0,2.66,495.0,180.0,0.0,0.0,566.625,650,99
X12,2,6,23.0,55.88,12.0,5,40.0,320000.0,0,2.66,454.0,180.0,1.5,11.8,512.7739130434783,818,105
X13,2,6,44.0,55.88,12.0,4,37.0,346666.6666666666,3,2.64,495.0,170.0,1.6,0.0,512.7739130434783,589,112
X14,2,6,15.0,11.879999999999999,8.0,2,20.0,166666.66666666666,10,2.33,560.0,165.0,1.7,1.6,502.3622047244095,243,122
X15,2,6,7.0,12.879999999999999,7.0,1,9.0,156666.66666666666,0,2.64,499.0,170.0,0.0,1.8,496.0,121,147
X16,2,6,44.0,95.88,12.0,5,50.0,313333.3333333333,4,2.66,550.0,180.0,0.0,0.0,512.875,489,116
X17,2,6,13.0,30.88,14.0,5,50.0,333333.3333333333,0,2.64,455.0,170.0,0.0,12.6,455.375,790,201
X18,2,6,26.0,15.879999999999999,15.0,5,33.0,266666.6666666666,3,2.63,410.0,165.0,4.3,16.7,477.5751295336789,1025,291
X19,2,6,21.0,55.88,9.0,7,23.0,233333.3333333333,0,2.68,495.0,190.0,0.0,0.0,504.375,834,178
X20,2,6,30.0,23.88,13.0,4,70.0,213333.3333333333,37,2.63,465.0,165.0,3.2,13.7,421.46666666666664,787,223
X31,2,6,7.0,15.879999999999999,6.0,3,8.0,136666.66666666666,0,2.64,610.0,170.0,1.9,1.2,496.9060402684564,133,129
X32,2,6,10.0,15.879999999999999,6.0,2,2.0,151333.3333333333,27,2.76,500.0,225.0,1.4,3.3,499.44525547445255,308,100
BMC,2,7,40.0,58.528,7.0,7,3.0,166666.66666666666,0,3.29,480.0,163.0,9.8,11.5,512.6034482758621,633,517
Crazy,2,7,6.0,21.528,6.0,1,0.0,133666.66666666666,7,2.03,490.0,165.0,0.0,0.0,461.0,47,63
MBC,2,7,35.0,77.52799999999999,7.0,5,3.0,253333.3333333333,0,3.59,495.0,163.0,5.7,9.4,487.42526315789473,671,351
Mioduszewski,2,7,15.0,37.528,7.0,3,9.0,150000.0,250,3.32,595.0,180.0,2.2,3.7,523.5263157894736,192,134
Mioduszewski,2,7,8.0,20.528,6.0,3,8.0,150000.0,277,3.61,514.0,172.0,2.1,0.0,508.67464114832535,291,122
Najda,2,7,20.0,19.528,15.0,5,57.0,290000.0,36,3.6,519.0,172.0,16.4,0.0,473.0566502463054,639,1025
Radw,2,7,10.0,26.128,6.0,3,0.0,133333.3333333333,187,2.3,490.0,150.0,3.1,4.5,501.44061302681985,335,185
Rosyjski2,2,7,7.0,56.528,10.0,4,73.0,325000.0,0,3.57,525.0,160.0,7.0,6.3,499.17281553398055,512,386
X01,2,7,10.0,21.528,6.0,2,2.0,155333.3333333333,117,3.74,530.0,225.0,3.3,4.3,508.67464114832535,311,191
X02,2,7,10.0,24.528,6.0,3,12.0,141666.66666666666,56,3.33,610.0,170.0,1.2,2.5,508.6607669616519,152,77
X06,2,7,20.0,43.528,13.0,5,50.0,316666.6666666666,0,3.29,569.0,169.0,12.3,8.1,520.074433656958,497,696
X07,2,7,10.0,24.528,6.0,3,12.0,141666.66666666666,56,3.33,610.0,170.0,1.2,2.5,508.6607669616519,152,77
X08,2,7,10.0,18.328,6.0,3,8.0,134666.66666666666,0,2.03,460.0,165.0,3.6,4.7,508.6607669616519,374,231
X09,2,7,10.0,18.328,6.0,3,8.0,134666.66666666666,0,2.03,460.0,165.0,3.6,4.7,508.6607669616519,374,231
X10,2,7,21.0,43.528,13.0,5,45.0,316666.6666666666,107,3.59,543.0,170.0,0.0,0.0,541.0,697,856
X11,2,7,21.0,83.52799999999999,12.0,5,33.0,346666.6666666666,158,3.61,530.0,180.0,0.0,8.8,461.875,532,492
X12,2,7,25.0,83.52799999999999,12.0,5,33.0,357333.3333333333,84,2.66,460.0,180.0,11.8,13.3,480.18834951456313,816,734
X13,2,7,40.0,108.52799999999999,12.0,5,33.0,416666.6666666666,0,2.64,480.0,170.0,0.0,10.8,503.375,694,593
X14,2,7,15.0,52.128,8.0,4,28.0,230000.0,143,2.98,465.0,165.0,1.6,11.0,498.22857142857146,694,100
X15,2,7,11.0,14.728,9.0,1,12.0,170000.0,2,3.36,519.0,180.0,1.8,1.9,506.7317073170732,130,119
X16,2,7,37.0,142.528,12.0,5,50.0,333333.3333333333,0,2.36,446.0,180.0,0.0,0.0,499.25,1018,494
X17,2,7,17.0,48.528,14.0,5,60.0,346666.6666666666,0,2.64,495.0,170.0,12.6,0.0,472.19047619047626,649,790
X18,2,7,22.0,19.528,15.0,5,33.0,266666.6666666666,0,3.58,480.0,165.0,16.7,11.5,488.925925925926,755,1031
X19,2,7,19.0,80.52799999999999,9.0,7,27.0,233333.3333333333,564,3.62,529.0,175.0,0.0,0.0,528.625,632,270
X20,2,7,31.0,32.328,13.0,4,43.0,233333.3333333333,0,3.58,456.0,165.0,13.7,15.8,507.97668393782385,1065,810
X31,2,7,10.0,24.528,6.0,3,12.0,141666.66666666666,56,3.33,610.0,170.0,1.2,2.5,508.6607669616519,152,77
X32,2,7,10.0,21.528,6.0,2,2.0,155333.3333333333,117,3.74,530.0,225.0,3.3,4.3,508.67464114832535,311,191
Crazy,2,8,4.0,24.9168,6.0,1,0.0,131666.66666666666,0,2.03,490.0,165.0,0.0,0.0,467.2857142857143,36,53
MBC,2,8,55.0,91.51679999999999,7.0,6,3.0,288333.3333333333,0,3.52,480.0,157.0,9.4,10.4,482.31184668989545,630,671
Mioduszewski,2,8,9.0,22.3168,6.0,3,8.0,150000.0,0,3.56,514.0,172.0,0.0,5.7,514.25,335,410
Radw,2,8,11.0,28.6768,6.0,3,0.0,133333.3333333333,43,3.29,489.0,167.0,4.5,6.1,507.09399477806795,356,292
Rosyjski2,2,8,13.0,58.916799999999995,10.0,4,67.0,325000.0,135,3.56,500.0,180.0,6.3,10.2,479.99292035398236,519,377
