Team,History,Cycle,DirAdv,CorpAdv,Commission,AgentsDistr,Training,ManagBudget,BacklogOrders,RandD,Price,AssemblyTime,MarketShares_p,MarketShares_c,MeanPrice,NumOrders,NumSales_p
X27,0,9,45.0,49.512038399999994,12.0,6,28.0,300000.0,0,4.45,335.0,115.0,16.5,15.4,326.2165354330709,2564,2693
X28,0,9,26.0,45.7520384,9.0,6,10.0,180000.0,0,3.31,315.0,118.0,0.0,0.0,316.85714285714283,1483,1152
X29,0,9,14.0,35.7120384,9.0,5,17.0,147000.0,0,3.46,334.0,150.0,0.0,0.0,332.875,1173,1151
X30,0,9,25.0,45.2000384,13.0,6,24.0,235000.0,0,4.15,291.0,115.0,14.0,14.1,306.63533225283624,2199,2095
Historia,1,0,0.0,0.0,7.0,0,1.0,26666.666666666664,0,1.75,0.0,100.0,0.0,0.0,,0,0
Historia,1,1,5.0,15.0,7.0,2,3.0,73333.33333333333,0,1.55,285.0,115.0,0.0,0.0,285.0,592,0
Historia,1,2,5.0,19.0,7.0,3,1.0,90000.0,0,1.6,285.0,115.0,0.0,0.0,285.0,1367,592
Historia,1,3,5.0,21.4,7.0,3,0.0,103333.33333333333,9,1.65,300.0,115.0,0.0,0.0,300.0,1112,1358
Historia,1,4,5.0,22.84,7.0,3,0.0,111666.66666666666,0,1.7,325.0,115.0,0.0,0.0,325.0,1016,1115
Banana,1,5,6.0,23.704,7.0,3,3.0,120000.0,0,2.44,325.0,125.0,0.0,3.6,329.125,1066,1016
Batmaja,1,5,20.0,23.704,7.0,3,2.0,120000.0,0,2.4,320.0,115.0,0.0,6.1,333.75,1350,1016
Batmaja,1,5,20.0,23.704,12.0,3,23.0,203333.3333333333,0,2.69,381.0,111.0,0.0,5.5,355.42857142857144,1119,1016
EnactusUEP,1,5,10.0,23.704,7.0,3,1.0,120000.0,0,1.45,330.0,115.0,0.0,3.9,328.125,1001,1016
MBC,1,5,10.0,23.704,7.0,3,2.0,120000.0,0,2.41,320.0,115.0,0.0,0.0,330.625,1294,1016
Mezzafive,1,5,10.0,23.704,7.0,3,0.0,123333.33333333333,0,2.7,350.0,115.0,0.0,4.4,333.75,965,1016
Mezzafive,1,5,8.0,23.704,8.0,3,2.0,136666.66666666666,0,2.7,332.0,116.0,0.0,0.0,333.7142857142857,1164,1016
Najda,1,5,25.0,23.704,14.0,3,45.0,150000.0,0,2.7,340.0,115.0,0.0,0.0,339.375,1465,1016
Rosyjski1,1,5,20.0,23.704,12.0,3,25.0,183333.3333333333,0,2.7,380.0,115.0,0.0,4.6,346.0,1193,1016
SGGW,1,5,11.0,23.704,7.0,3,2.0,116666.66666666666,0,1.48,325.0,125.0,0.0,4.8,333.7142857142857,979,1016
UniversalSolutions,1,5,25.0,23.704,9.0,3,2.0,126666.66666666666,0,1.61,330.0,120.0,0.0,5.4,331.0,1223,1016
UniversalSolutions,1,5,10.0,23.704,7.0,3,3.0,118000.0,0,1.48,325.0,125.0,0.0,0.0,334.57142857142856,956,1016
Wilki,1,5,7.0,23.704,8.0,3,1.0,116666.66666666666,0,2.44,349.0,130.0,0.0,0.0,328.5,926,1016
X03,1,5,25.0,23.704,13.0,3,25.0,150000.0,0,2.69,331.0,113.0,0.0,0.0,339.375,1517,1016
X04,1,5,21.0,23.704,13.0,3,25.0,150000.0,0,2.69,338.0,113.0,0.0,0.0,348.0,1352,1016
X05,1,5,20.0,23.704,13.0,3,25.0,150000.0,0,2.69,331.0,113.0,0.0,0.0,336.6,945,1016
Zwolińsk,1,5,5.0,23.704,8.0,3,0.0,116666.66666666666,0,2.4,325.0,115.0,0.0,4.2,326.125,1116,1016
Banana,1,6,7.0,24.2224,7.0,4,5.0,125000.0,286,2.5,360.0,150.0,3.6,4.4,341.4684210526316,932,780
Batmaja,1,6,5.0,29.2224,7.0,4,3.0,128333.33333333333,0,2.41,358.0,120.0,6.1,4.4,348.17231638418076,1022,1350
Batmaja,1,6,30.0,113.2224,12.0,7,39.0,333333.3333333333,0,2.69,314.0,112.0,5.5,12.4,361.05044510385756,2977,1119
EnactusUEP,1,6,20.0,24.2224,7.0,4,1.0,128333.33333333333,113,1.51,350.0,120.0,3.9,1.8,330.4117647058824,1071,888
MBC,1,6,5.0,29.2224,7.0,4,4.0,128333.33333333333,216,2.49,325.0,143.0,0.0,0.0,345.625,1399,1078
Mezzafive,1,6,12.0,29.2224,7.0,4,0.0,146666.66666666666,0,2.7,360.0,115.0,4.4,4.0,348.17231638418076,1136,965
Mezzafive,1,6,8.0,30.2224,8.0,4,4.0,166666.66666666666,165,2.7,334.0,116.0,0.0,0.0,330.57142857142856,1298,999
Najda,1,6,27.0,39.2224,13.0,7,65.0,213333.3333333333,36,2.71,330.0,120.0,0.0,0.0,343.25,1987,1429
Rosyjski1,1,6,30.0,113.2224,12.0,7,42.0,283333.3333333333,218,2.7,307.0,115.0,4.6,11.4,335.565982404692,3114,975
SGGW,1,6,13.0,31.2224,7.0,3,3.0,116666.66666666666,0,2.48,325.0,125.0,4.8,0.0,330.04719764011793,1258,979
UniversalSolutions,1,6,25.0,39.2224,9.0,4,3.0,145000.0,108,2.65,360.0,130.0,5.4,4.1,345.6363636363636,1142,1115
UniversalSolutions,1,6,11.0,29.2224,8.0,3,5.0,122000.0,0,1.53,330.0,125.0,0.0,0.0,336.0,1075,956
Wilki,1,6,8.0,28.2224,8.0,4,1.0,116666.66666666666,0,2.16,349.0,135.0,0.0,0.0,329.875,1144,926
X03,1,6,27.0,49.2224,13.0,7,37.0,213333.3333333333,62,2.68,290.0,110.0,0.0,10.2,343.25,2710,1455
X04,1,6,35.0,49.2224,13.0,6,37.0,213333.3333333333,0,2.68,290.0,110.0,0.0,0.0,320.0,2417,1352
X05,1,6,30.0,49.2224,13.0,6,47.0,213333.3333333333,0,2.77,290.0,140.0,0.0,0.0,309.0,1960,945
Zwolińsk,1,6,5.0,24.2224,8.0,3,0.0,116666.66666666666,192,2.4,325.0,115.0,4.2,3.6,325.33620689655174,1186,924
Banana,1,7,7.0,24.53344,7.0,4,6.0,128333.33333333333,0,2.55,350.0,170.0,4.4,4.1,349.6213333333333,1018,1027
Batmaja,1,7,5.0,37.53344,7.0,5,3.0,136666.66666666666,10,2.37,330.0,105.0,4.4,6.0,343.96845425867514,1233,1012
Batmaja,1,7,40.0,166.93344,12.0,7,38.0,333333.3333333333,272,3.62,329.0,105.0,12.4,14.0,351.72051282051285,2574,2705
EnactusUEP,1,7,15.0,29.53344,6.0,4,0.0,136666.66666666666,656,1.64,350.0,120.0,1.8,4.0,325.0343839541547,852,415
MBC,1,7,5.0,37.53344,7.0,4,6.0,136666.66666666666,0,2.49,330.0,141.0,0.0,0.0,347.5,1297,1500
Mezzafive,1,7,8.0,34.13344,9.0,5,6.0,166666.66666666666,241,3.65,345.0,116.0,0.0,0.0,332.85714285714283,1220,1057
Najda,1,7,33.0,58.53344,14.0,7,48.0,240000.0,105,3.64,340.0,112.0,0.0,0.0,334.75,1721,1882
Rosyjski1,1,7,40.0,166.93344,12.0,7,42.0,283333.3333333333,458,3.65,327.0,115.0,11.4,13.3,339.1411483253588,2885,2656
SGGW,1,7,13.0,35.73344,7.0,3,3.0,116666.66666666666,448,2.48,325.0,125.0,0.0,0.0,330.57142857142856,1258,810
UniversalSolutions,1,7,10.0,48.53344,9.0,5,9.0,150000.0,277,2.66,400.0,135.0,4.1,2.1,349.8917748917749,673,865
Wilki,1,7,9.0,31.933439999999997,8.0,4,1.0,116666.66666666666,377,2.16,349.0,136.0,0.0,0.0,329.75,970,767
X03,1,7,35.0,64.53344,13.0,7,38.0,233333.3333333333,331,3.64,299.0,113.0,10.2,0.0,319.51775700934576,2402,2379
X04,1,7,35.0,64.53344,13.0,7,38.0,233333.3333333333,0,3.64,290.0,113.0,0.0,0.0,311.25,2229,2417
X05,1,7,33.0,64.53344,13.0,6,47.0,240000.0,0,3.69,290.0,129.0,0.0,0.0,298.8,2034,1960
Zwolińsk,1,7,5.0,24.53344,8.0,3,0.0,116666.66666666666,306,2.4,325.0,115.0,3.6,4.1,321.7830985915493,971,880
Banana,1,8,7.0,25.720063999999997,7.0,4,7.0,133333.3333333333,173,2.53,355.0,160.0,4.1,0.0,352.94177215189876,1038,845
Batmaja,1,8,53.0,160.16006399999998,12.0,7,37.0,333333.3333333333,0,4.55,350.0,115.0,14.0,11.8,329.97872340425533,2304,2673
EnactusUEP,1,8,30.0,37.720064,13.0,5,20.0,155000.0,14,2.8,291.0,117.0,4.0,6.5,217.23209876543208,1935,838
MBC,1,8,15.0,47.520064000000005,7.0,4,5.0,145000.0,0,2.45,335.0,128.0,0.0,0.0,348.125,1479,1297
Mezzafive,1,8,13.0,36.480064000000006,9.0,7,25.0,166666.66666666666,0,3.6,351.0,116.0,0.0,0.0,332.42857142857144,1390,1273
Najda,1,8,30.0,53.120064,13.0,7,27.0,250000.0,44,4.27,310.0,121.0,0.0,0.0,329.875,2220,1677
Rosyjski1,1,8,53.0,160.16006399999998,12.0,7,42.0,283333.3333333333,282,4.55,350.0,115.0,13.3,15.0,340.10913140311806,2867,2603
SGGW,1,8,13.0,38.440064,7.0,3,3.0,116666.66666666666,448,2.48,325.0,125.0,0.0,0.0,330.57142857142856,1258,810
Wilki,1,8,13.0,35.160064000000006,8.0,4,1.0,116666.66666666666,0,2.17,335.0,140.0,0.0,0.0,327.875,1205,1156
X03,1,8,40.0,73.72006400000001,13.0,7,42.0,236666.66666666666,11,4.58,299.0,127.0,0.0,0.0,329.875,2687,2391
X04,1,8,40.0,73.72006400000001,13.0,7,42.0,233333.3333333333,0,4.58,292.0,127.0,0.0,0.0,300.75,2469,2229
X05,1,8,37.0,73.72006400000001,13.0,6,43.0,250000.0,101,4.52,300.0,105.0,0.0,0.0,296.2,2248,1933
Zwolińsk,1,8,5.0,24.720063999999997,8.0,3,0.0,116666.66666666666,93,2.1,325.0,115.0,4.1,4.1,320.39195979899495,975,878
Banana,1,9,7.0,24.432038399999996,7.0,4,9.0,133333.3333333333,2,2.48,360.0,140.0,0.0,0.0,340.875,848,1036
Batmaja,1,9,70.0,136.0960384,12.0,7,37.0,333333.3333333333,0,4.46,350.0,120.0,11.8,12.8,334.635231316726,2351,2304
EnactusUEP,1,9,20.0,47.6320384,13.0,5,33.0,175000.0,818,2.8,291.0,117.0,6.5,10.7,301.32118055555554,1562,1117
MBC,1,9,15.0,58.512038399999994,7.0,5,3.0,150000.0,165,2.58,350.0,180.0,0.0,6.7,348.75,1283,1314
Mezzafive,1,9,33.0,37.8880384,9.0,12,37.0,166666.66666666666,0,3.55,351.0,115.0,0.0,0.0,332.14285714285717,1571,1430
Rosyjski1,1,9,34.0,136.0960384,12.0,7,30.0,283333.3333333333,0,4.45,360.0,115.0,15.0,12.2,343.3061224489796,2460,3058
SGGW,1,9,14.0,40.0640384,7.0,3,4.0,120000.0,448,2.48,325.0,125.0,0.0,0.0,332.85714285714283,964,810
Wilki,1,9,18.0,41.0960384,8.0,6,0.0,116666.66666666666,0,2.17,335.0,140.0,0.0,0.0,326.625,1362,1206
X03,1,9,40.0,79.2320384,13.0,7,37.0,245000.0,287,4.46,299.0,120.0,0.0,0.0,322.0,2646,2400
X04,1,9,40.0,79.2320384,13.0,7,37.0,233333.3333333333,49,4.45,293.0,115.0,0.0,0.0,303.75,2400,2420
X05,1,9,41.0,79.2320384,13.0,6,37.0,250000.0,24,4.44,301.0,113.0,0.0,0.0,303.8,2354,2224
Historia,2,0,0.0,0.0,6.0,0,1.0,33333.33333333333,0,1.75,0.0,100.0,0.0,0.0,,0,0
Historia,2,1,10.0,15.0,7.0,2,3.0,90000.0,0,1.85,285.0,115.0,0.0,0.0,285.0,594,0
Historia,2,2,10.0,24.0,7.0,3,1.0,106666.66666666666,0,1.85,285.0,115.0,0.0,0.0,285.0,1257,594
Historia,2,3,10.0,29.4,8.0,3,0.0,120000.0,0,1.85,300.0,115.0,0.0,0.0,300.0,1363,1257
Historia,2,4,10.0,32.64,8.0,3,0.0,128333.33333333333,114,1.85,325.0,115.0,0.0,0.0,325.0,930,1249
BMC,2,5,10.0,34.584,8.0,3,2.0,146666.66666666666,0,2.53,315.0,109.0,0.0,5.4,345.0,1270,971
Crazy,2,5,6.0,34.584,8.0,3,0.0,134000.0,0,1.6,320.0,115.0,0.0,0.0,332.57142857142856,857,971
MBC,2,5,15.0,34.584,9.0,3,3.0,160000.0,0,2.82,345.0,121.0,0.0,4.2,336.875,1090,971
Mioduszewski,2,5,25.0,34.584,9.0,3,2.0,136666.66666666666,0,1.61,330.0,120.0,0.0,5.4,331.0,1223,971
Mioduszewski,2,5,10.0,34.584,8.0,3,3.0,136666.66666666666,0,2.87,330.0,135.0,0.0,5.2,324.875,1146,971
Najda,2,5,27.0,34.584,13.0,3,60.0,176666.66666666666,0,2.8,340.0,115.0,0.0,6.4,328.57142857142856,1508,971
Perspec,2,5,12.0,34.584,8.0,3,0.0,137333.3333333333,0,2.55,335.0,115.0,0.0,5.4,332.0,1076,971
Radw,2,5,10.0,34.584,9.0,3,0.0,133333.3333333333,0,2.58,365.0,125.0,0.0,3.0,337.125,758,971
Rosyjski2,2,5,20.0,34.584,15.0,3,60.0,190000.0,0,2.94,347.0,113.0,0.0,7.4,340.3333333333333,1669,971
X01,2,5,10.0,34.584,9.0,3,1.0,140000.0,0,2.68,330.0,160.0,0.0,4.5,324.875,1147,971
X02,2,5,10.0,34.584,8.0,3,3.0,133333.3333333333,0,2.56,325.0,120.0,0.0,4.5,328.75,1094,971
X06,2,5,30.0,34.584,11.0,3,10.0,173333.3333333333,0,2.79,339.0,110.0,0.0,6.4,326.0,1386,971
X07,2,5,10.0,34.584,8.0,3,3.0,133333.3333333333,0,2.56,325.0,120.0,0.0,4.5,328.75,1094,971
X08,2,5,12.0,34.584,8.0,3,3.0,133333.3333333333,0,2.58,340.0,125.0,0.0,4.2,328.75,946,971
X09,2,5,12.0,34.584,8.0,3,3.0,133333.3333333333,0,2.58,340.0,125.0,0.0,4.2,328.75,946,971
X10,2,5,25.0,34.584,13.0,3,30.0,206666.66666666666,0,2.8,339.0,113.0,0.0,0.0,336.125,1616,971
X11,2,5,45.0,34.584,13.0,3,30.0,200000.0,0,2.8,330.0,116.0,0.0,0.0,333.375,1534,971
X12,2,5,45.0,34.584,13.0,3,30.0,200000.0,0,2.8,331.0,116.0,0.0,7.1,360.75,1817,971
X13,2,5,55.0,34.584,13.0,3,25.0,200000.0,0,2.8,335.0,116.0,0.0,7.6,360.75,1768,971
X14,2,5,11.0,34.584,8.0,3,0.0,133333.3333333333,0,1.6,320.0,115.0,0.0,4.7,336.0,1099,971
X15,2,5,12.0,34.584,8.0,3,4.0,140000.0,0,2.58,349.0,120.0,0.0,0.0,324.125,996,971
X16,2,5,40.0,34.584,12.0,3,30.0,200000.0,0,2.81,335.0,120.0,0.0,0.0,329.75,1569,971
X17,2,5,30.0,34.584,14.0,3,30.0,213333.3333333333,0,2.8,341.0,113.0,0.0,0.0,338.25,1507,971
X18,2,5,30.0,34.584,12.0,3,20.0,186666.66666666666,0,2.78,345.0,110.0,0.0,5.3,342.875,1276,971
X19,2,5,21.0,34.584,9.0,3,10.0,173333.3333333333,0,2.83,328.0,120.0,0.0,0.0,332.875,1554,971
X20,2,5,28.0,34.584,13.0,3,60.0,160000.0,0,2.8,335.0,115.0,0.0,6.5,339.625,1595,971
X31,2,5,10.0,34.584,8.0,3,3.0,133333.3333333333,0,2.56,325.0,120.0,0.0,4.5,328.75,1094,971
X32,2,5,10.0,34.584,9.0,3,1.0,140000.0,0,2.68,330.0,160.0,0.0,4.5,324.875,1147,971
BMC,2,6,30.0,60.7504,8.0,5,3.0,166666.66666666666,221,2.53,315.0,110.0,5.4,7.6,336.58634538152614,1310,1049
Crazy,2,6,7.0,40.7504,8.0,4,0.0,135000.0,0,1.65,330.0,115.0,0.0,0.0,324.0,660,857
MBC,2,6,25.0,85.7504,9.0,5,4.0,220000.0,155,2.8,345.0,114.0,4.2,5.2,324.1569620253165,1080,935
