Team,History,Cycle,DirAdv,CorpAdv,Commission,AgentsDistr,Training,ManagBudget,BacklogOrders,RandD,Price,AssemblyTime,MarketShares_p,MarketShares_c,MeanPrice,NumOrders,NumSales_p
Radw,0,6,5.0,15.879999999999999,7.0,2,0.0,116666.66666666666,0,1.75,725.0,300.0,3.2,6.1,736.9930069930069,149,83
X21,0,6,8.0,19.88,13.0,5,40.0,200000.0,0,1.78,746.0,328.0,0.0,0.0,741.25,197,69
X22,0,6,8.0,20.88,13.0,5,35.0,200000.0,0,1.79,750.0,335.0,0.0,11.1,802.5,219,75
X23,0,6,5.0,20.88,12.0,4,37.0,200000.0,1,1.78,830.0,329.0,0.0,0.0,689.5,142,62
X24,0,6,5.0,20.88,12.0,4,37.0,200000.0,0,1.79,770.0,335.0,0.0,0.0,812.0,174,60
X25,0,6,5.0,20.88,6.0,3,0.0,216666.66666666666,0,1.8,760.0,345.0,3.2,5.0,744.147465437788,181,87
X26,0,6,5.0,12.879999999999999,6.0,1,6.0,133333.3333333333,0,1.79,755.0,340.0,3.1,2.5,745.8536585365854,53,83
X27,0,6,20.0,20.88,15.0,4,70.0,246666.66666666666,31,1.78,735.0,325.0,4.1,17.9,665.4455445544553,419,109
X28,0,6,7.0,16.88,9.0,2,10.0,153333.3333333333,0,1.78,735.0,330.0,2.3,9.5,754.3545454545455,177,61
X29,0,6,12.0,20.88,6.0,2,11.0,133333.3333333333,0,1.79,744.0,335.0,0.0,0.0,733.4285714285714,147,82
X30,0,6,11.0,22.88,13.0,4,70.0,201666.66666666666,8,1.78,728.0,325.0,2.0,13.3,774.4453781512606,233,55
BMC,0,7,45.0,35.528,6.0,5,3.0,200000.0,1,2.78,745.0,330.0,18.5,17.6,754.6445623342174,307,308
Banana,0,7,5.0,22.528,3.0,1,5.0,166666.66666666666,0,2.49,760.0,330.0,2.1,2.4,582.9591836734695,45,45
Batmaja,0,7,8.0,83.52799999999999,12.0,6,37.0,353333.3333333333,0,2.46,730.0,310.0,10.5,7.3,767.3013698630137,261,199
MBC,0,7,10.0,35.528,7.0,5,2.0,116666.66666666666,23,2.49,750.0,330.0,6.3,13.6,706.4156976744187,262,119
Mioduszewski,0,7,12.0,27.528,7.0,3,13.0,141666.66666666666,0,1.56,755.0,350.0,8.7,13.1,738.6574074074074,241,149
Najda,0,7,9.0,37.728,6.0,4,3.0,268333.3333333333,0,1.84,739.0,335.0,8.7,12.1,734.3155737704918,224,137
Perspec,0,7,20.0,63.528,6.0,3,6.0,161666.66666666666,115,2.79,715.0,335.0,6.5,16.9,749.2730923694779,249,100
Radw,0,7,5.0,19.528,7.0,2,0.0,123333.33333333333,48,1.5,725.0,300.0,6.1,10.6,724.9530516431925,174,101
X21,0,7,8.0,27.928,13.0,5,28.0,213333.3333333333,6,2.78,829.0,328.0,0.0,0.0,773.375,188,191
X22,0,7,10.0,32.528,13.0,5,25.0,213333.3333333333,20,2.79,802.0,335.0,11.1,10.8,808.474245115453,219,199
X23,0,7,10.0,37.528,12.0,5,28.0,213333.3333333333,0,2.78,840.0,330.0,0.0,0.0,730.75,214,142
X24,0,7,10.0,37.528,12.0,5,28.0,213333.3333333333,0,2.78,860.0,330.0,0.0,0.0,826.75,180,174
X25,0,7,5.0,27.528,6.0,3,2.0,220000.0,83,1.85,760.0,345.0,5.0,0.0,742.9178470254958,192,98
X26,0,7,16.0,15.728,7.0,3,10.0,140000.0,3,2.83,755.0,345.0,2.5,4.5,743.9895833333335,287,50
X27,0,7,30.0,22.528,15.0,4,45.0,280000.0,82,2.78,928.0,325.0,17.9,13.9,805.6489028213166,297,337
X28,0,7,7.0,24.128,9.0,4,10.0,170333.3333333333,0,1.83,735.0,330.0,9.5,0.0,739.4042056074767,231,177
X29,0,7,13.0,27.528,6.0,3,14.0,136666.66666666666,34,2.8,744.0,335.0,0.0,0.0,714.8571428571429,223,113
X30,0,7,10.0,30.727999999999998,13.0,4,43.0,215000.0,0,2.78,765.0,325.0,13.3,11.4,758.8272727272728,245,237
BMC,0,8,45.0,41.3168,6.0,5,3.0,200000.0,0,2.78,720.0,330.0,17.6,18.3,712.3396226415094,282,310
Batmaja,0,8,10.0,72.1168,12.0,6,37.0,353333.3333333333,115,2.46,772.0,310.0,7.3,9.2,781.0683890577509,167,146
Mioduszewski,0,8,10.0,26.5168,7.0,4,17.0,141666.66666666666,0,2.57,755.0,350.0,13.1,16.7,729.2682926829268,244,241
Najda,0,8,9.0,52.6368,6.0,4,2.0,268333.3333333333,0,1.84,739.0,340.0,12.1,13.5,748.1331658291456,201,224
Perspec,0,8,17.0,83.1168,6.0,3,5.0,166666.66666666666,0,2.79,705.0,340.0,16.9,15.7,668.5479797979798,234,307
Radw,0,8,5.0,21.7168,7.0,3,0.0,133333.3333333333,0,1.55,700.0,300.0,10.6,0.0,727.2140221402215,173,198
X21,0,8,6.0,41.7568,13.0,5,18.0,240000.0,0,2.78,792.0,328.0,0.0,0.0,769.375,176,189
X22,0,8,9.0,34.516799999999996,13.0,5,20.0,240000.0,0,2.79,759.0,335.0,10.8,0.0,795.9113149847095,206,226
X23,0,8,7.0,42.516799999999996,12.0,5,25.0,240000.0,10,2.79,823.0,340.0,0.0,0.0,734.25,152,204
X24,0,8,5.0,42.516799999999996,12.0,5,25.0,240000.0,0,2.79,798.0,340.0,0.0,0.0,814.875,174,180
X25,0,8,5.0,36.516799999999996,6.0,3,1.0,225000.0,0,2.8,760.0,345.0,0.0,0.0,746.875,199,226
X26,0,8,21.0,25.436799999999998,7.0,3,15.0,153333.3333333333,187,2.83,755.0,345.0,4.5,14.7,762.9945054945053,230,100
X27,0,8,14.0,18.5168,15.0,4,37.0,300000.0,0,2.78,816.0,325.0,13.9,17.2,858.3946731234869,355,315
X28,0,8,7.0,25.476799999999997,9.0,4,10.0,176000.0,0,2.78,765.0,330.0,0.0,0.0,738.0,205,231
X29,0,8,15.0,31.5168,6.0,3,17.0,143000.0,36,2.79,744.0,334.0,0.0,0.0,731.0,202,187
X30,0,8,7.0,30.436799999999998,13.0,3,32.0,235000.0,0,2.78,765.0,325.0,11.4,11.0,755.979938271605,198,245
BMC,0,9,45.0,44.79008,5.0,6,3.0,200000.0,0,3.73,740.0,330.0,18.3,0.0,741.0084033613446,243,282
Batmaja,0,9,7.0,60.27007999999999,12.0,6,37.0,353333.3333333333,5,3.11,791.0,310.0,9.2,0.0,780.1268011527377,172,162
Mioduszewski,0,9,12.0,25.910079999999997,7.0,4,17.0,143666.66666666666,0,3.52,755.0,355.0,16.7,18.0,741.6343042071197,265,244
Najda,0,9,14.0,56.58208,8.0,4,1.0,268333.3333333333,0,1.84,734.0,340.0,13.5,0.0,743.6494382022472,254,201
Radw,0,9,10.0,18.030079999999998,7.0,3,0.0,133333.3333333333,0,2.25,700.0,300.0,0.0,0.0,741.0,218,173
X21,0,9,9.0,35.05408,14.0,5,11.0,250000.0,17,3.73,858.0,328.0,0.0,0.0,798.0,170,159
X22,0,9,15.0,30.710079999999998,13.0,5,17.0,250000.0,0,3.74,700.0,335.0,0.0,0.0,780.875,291,206
X23,0,9,7.0,37.51008,13.0,5,15.0,250000.0,0,3.74,850.0,340.0,0.0,0.0,831.875,195,157
X24,0,9,8.0,36.51008,13.0,5,15.0,250000.0,0,3.74,850.0,340.0,0.0,0.0,722.75,191,174
X25,0,9,10.0,31.910079999999997,6.0,3,0.0,225000.0,0,3.45,760.0,345.0,0.0,11.7,752.5,239,202
X26,0,9,25.0,36.26208,7.0,4,17.0,158333.3333333333,0,3.8,755.0,345.0,14.7,13.0,766.4247311827958,288,324
X27,0,9,16.0,16.11008,15.0,5,28.0,300000.0,24,3.73,857.0,325.0,17.2,18.6,833.4872340425533,408,331
X28,0,9,7.0,25.28608,9.0,4,10.0,180000.0,0,3.43,710.0,330.0,0.0,0.0,704.4285714285714,257,205
X29,0,9,14.0,33.910079999999994,6.0,3,17.0,147000.0,0,3.76,744.0,345.0,0.0,0.0,733.2857142857143,227,227
X30,0,9,7.0,27.26208,13.0,4,24.0,235000.0,2,3.73,734.0,325.0,11.0,12.1,749.4573170731708,256,196
Historia,1,0,0.0,0.0,0.0,0,1.0,26666.666666666664,0,1.75,0.0,300.0,0.0,0.0,,0,0
Historia,1,1,0.0,0.0,0.0,0,3.0,73333.33333333333,0,1.53,0.0,325.0,0.0,0.0,,0,0
Historia,1,2,0.0,0.0,6.0,0,1.0,90000.0,0,1.58,0.0,325.0,0.0,0.0,,0,0
Historia,1,3,5.0,5.0,6.0,1,0.0,103333.33333333333,0,1.63,680.0,325.0,0.0,0.0,680.0,69,0
Historia,1,4,5.0,8.0,6.0,1,0.0,111666.66666666666,2,1.68,725.0,325.0,0.0,0.0,725.0,63,67
Banana,1,5,4.0,9.8,5.0,1,3.0,120000.0,0,1.73,725.0,325.0,0.0,2.7,742.375,75,63
Batmaja,1,5,10.0,9.8,7.0,1,2.0,120000.0,0,1.73,720.0,325.0,0.0,3.2,750.625,87,63
Batmaja,1,5,7.0,9.8,12.0,1,23.0,203333.3333333333,0,1.71,864.0,313.0,0.0,2.4,797.5714285714286,62,63
EnactusUEP,1,5,5.0,9.8,7.0,1,1.0,120000.0,0,1.73,725.0,325.0,0.0,2.9,738.125,77,63
MBC,1,5,5.0,9.8,7.0,1,2.0,120000.0,0,1.73,720.0,325.0,0.0,0.0,726.25,79,63
Mezzafive,1,5,10.0,9.8,6.0,1,0.0,123333.33333333333,0,1.73,750.0,325.0,0.0,2.9,750.625,77,63
Mezzafive,1,5,7.0,9.8,7.0,1,2.0,136666.66666666666,0,1.73,732.0,326.0,0.0,0.0,762.7142857142857,80,63
Najda,1,5,2.0,9.8,13.0,1,45.0,150000.0,0,1.73,999.0,330.0,0.0,0.0,847.25,31,63
Rosyjski1,1,5,7.0,9.8,12.0,1,25.0,183333.3333333333,0,1.73,864.0,325.0,0.0,2.4,751.75,63,63
SGGW,1,5,7.0,9.8,6.0,1,2.0,116666.66666666666,0,1.74,725.0,335.0,0.0,3.1,762.7142857142857,79,63
UniversalSolutions,1,5,20.0,9.8,7.0,1,2.0,126666.66666666666,0,1.73,725.0,325.0,0.0,2.9,720.0,83,63
UniversalSolutions,1,5,10.0,9.8,6.0,1,3.0,118000.0,0,1.74,725.0,335.0,0.0,0.0,763.5714285714286,83,63
Wilki,1,5,6.0,9.8,6.0,1,1.0,116666.66666666666,0,1.73,719.0,330.0,0.0,0.0,723.25,81,63
X03,1,5,3.0,9.8,15.0,1,25.0,150000.0,0,1.73,900.0,326.0,0.0,0.0,847.25,73,63
X04,1,5,3.0,9.8,15.0,1,25.0,150000.0,0,1.73,930.0,325.0,0.0,0.0,874.25,63,63
X05,1,5,3.0,9.8,15.0,1,25.0,150000.0,0,1.73,900.0,326.0,0.0,0.0,805.0,17,63
Zwolińsk,1,5,5.0,9.8,7.0,1,0.0,116666.66666666666,0,1.73,720.0,325.0,0.0,2.5,727.375,76,63
Banana,1,6,5.0,15.879999999999999,4.0,2,5.0,125000.0,3,1.84,755.0,385.0,2.7,3.6,756.0691244239632,100,72
Batmaja,1,6,5.0,20.88,7.0,5,3.0,128333.33333333333,3,1.81,792.0,360.0,3.2,9.2,762.1306532663316,234,84
Batmaja,1,6,12.0,55.88,12.0,5,39.0,333333.3333333333,0,1.77,821.0,320.0,2.4,12.3,843.8165680473373,289,62
EnactusUEP,1,6,10.0,15.879999999999999,7.0,2,1.0,128333.33333333333,0,1.78,730.0,330.0,2.9,4.5,731.4851485148516,222,77
MBC,1,6,5.0,20.88,7.0,5,4.0,128333.33333333333,0,1.81,720.0,355.0,0.0,0.0,741.25,327,79
Mezzafive,1,6,10.0,15.879999999999999,6.0,2,0.0,146666.66666666666,0,1.78,735.0,325.0,2.9,3.5,762.1306532663316,174,77
Mezzafive,1,6,7.0,19.88,7.0,2,4.0,166666.66666666666,0,1.78,747.0,326.0,0.0,0.0,782.4285714285714,176,80
Najda,1,6,5.0,23.88,13.0,5,65.0,213333.3333333333,0,1.79,880.0,340.0,0.0,0.0,837.375,155,31
Rosyjski1,1,6,12.0,55.88,12.0,5,42.0,283333.3333333333,0,1.78,805.0,325.0,2.4,12.2,730.4040404040404,365,63
SGGW,1,6,10.0,17.88,6.0,2,3.0,116666.66666666666,0,1.79,725.0,335.0,3.1,0.0,771.8191489361702,164,79
UniversalSolutions,1,6,20.0,20.88,7.0,2,3.0,145000.0,4,1.8,735.0,335.0,2.9,2.2,731.015625,237,79
UniversalSolutions,1,6,11.0,15.879999999999999,7.0,1,5.0,122000.0,0,1.79,725.0,335.0,0.0,0.0,781.7142857142857,65,83
Wilki,1,6,8.0,11.879999999999999,6.0,1,1.0,116666.66666666666,17,1.78,710.0,330.0,0.0,0.0,723.625,66,64
X03,1,6,3.0,22.88,15.0,4,37.0,213333.3333333333,3,1.76,765.0,310.0,0.0,9.7,837.375,247,70
X04,1,6,8.0,22.88,15.0,4,37.0,213333.3333333333,0,1.76,765.0,310.0,0.0,0.0,797.375,229,63
X05,1,6,8.0,22.88,15.0,4,47.0,213333.3333333333,0,1.81,800.0,360.0,0.0,0.0,785.8,189,17
Zwolińsk,1,6,5.0,10.879999999999999,7.0,1,0.0,116666.66666666666,8,1.78,720.0,325.0,2.5,2.1,728.2075471698114,65,68
Banana,1,7,6.0,19.528,4.0,2,6.0,128333.33333333333,5,2.56,755.0,415.0,3.6,6.4,796.133891213389,141,95
Batmaja,1,7,5.0,32.528,7.0,5,3.0,136666.66666666666,0,2.46,725.0,309.0,9.2,12.6,745.284046692607,334,234
Batmaja,1,7,15.0,83.52799999999999,12.0,5,38.0,333333.3333333333,0,2.76,855.0,313.0,12.3,12.5,865.3333333333333,262,289
EnactusUEP,1,7,25.0,24.528,6.0,2,0.0,136666.66666666666,103,1.91,730.0,330.0,4.5,3.3,736.2660944206008,254,119
MBC,1,7,5.0,32.528,7.0,5,6.0,136666.66666666666,7,1.56,725.0,355.0,0.0,0.0,746.875,299,320
Mezzafive,1,7,7.0,25.928,8.0,2,6.0,166666.66666666666,88,2.78,753.0,326.0,0.0,0.0,810.0,186,88
Najda,1,7,5.0,34.328,13.0,5,48.0,240000.0,0,2.77,865.0,321.0,0.0,0.0,805.375,152,155
Rosyjski1,1,7,15.0,83.52799999999999,12.0,5,42.0,283333.3333333333,64,2.78,850.0,325.0,12.2,13.7,793.6074074074074,300,301
SGGW,1,7,10.0,24.727999999999998,6.0,2,3.0,116666.66666666666,10,1.79,725.0,335.0,0.0,0.0,782.4285714285714,164,154
UniversalSolutions,1,7,15.0,37.528,7.0,3,9.0,150000.0,187,2.5,850.0,335.0,2.2,5.9,764.5833333333334,106,50
Wilki,1,7,10.0,17.128,6.0,1,1.0,116666.66666666666,0,2.48,719.0,331.0,0.0,0.0,727.375,63,74
X03,1,7,7.0,30.727999999999998,15.0,4,38.0,233333.3333333333,0,2.77,765.0,320.0,9.7,0.0,798.3188405797102,241,247
X04,1,7,7.0,30.727999999999998,15.0,5,38.0,233333.3333333333,0,2.77,765.0,320.0,0.0,0.0,754.25,201,229
X05,1,7,8.0,30.727999999999998,15.0,4,47.0,240000.0,0,2.81,790.0,360.0,0.0,0.0,771.0,238,189
Zwolińsk,1,7,5.0,11.527999999999999,7.0,1,0.0,116666.66666666666,9,1.53,720.0,325.0,2.1,2.5,725.2587719298247,49,56
Banana,1,8,2.0,22.7168,4.0,2,7.0,133333.3333333333,0,2.54,785.0,390.0,6.4,0.0,842.2702702702702,106,143
Batmaja,1,8,13.0,85.1168,12.0,5,37.0,333333.3333333333,0,2.78,907.0,325.0,12.5,9.3,854.4401913875598,210,262
EnactusUEP,1,8,20.0,34.7168,12.0,5,20.0,155000.0,183,1.7,785.0,350.0,3.3,5.7,481.81343283582095,206,71
MBC,1,8,20.0,44.516799999999996,7.0,5,5.0,145000.0,0,2.55,735.0,335.0,0.0,0.0,748.125,367,301
Mezzafive,1,8,12.0,29.5568,8.0,2,25.0,166666.66666666666,15,2.78,821.0,326.0,0.0,0.0,820.7142857142857,173,171
Najda,1,8,6.0,30.596799999999998,14.0,5,27.0,250000.0,0,2.79,790.0,333.0,0.0,0.0,784.375,224,152
Rosyjski1,1,8,13.0,85.1168,12.0,5,42.0,283333.3333333333,13,2.78,907.0,325.0,13.7,11.8,771.0705882352942,256,287
SGGW,1,8,10.0,28.836799999999997,6.0,2,3.0,116666.66666666666,10,1.79,725.0,335.0,0.0,0.0,782.4285714285714,164,154
Wilki,1,8,11.0,22.2768,7.0,1,1.0,116666.66666666666,14,2.19,705.0,333.0,0.0,0.0,725.875,59,49
X03,1,8,9.0,35.4368,15.0,5,42.0,236666.66666666666,0,2.79,760.0,340.0,0.0,0.0,784.375,277,241
X04,1,8,7.0,35.4368,15.0,5,42.0,233333.3333333333,0,2.79,760.0,340.0,0.0,0.0,742.875,226,201
X05,1,8,5.0,35.4368,15.0,4,43.0,250000.0,49,2.76,800.0,305.0,0.0,0.0,769.8,228,189
Zwolińsk,1,8,5.0,11.916799999999999,7.0,1,0.0,116666.66666666666,0,1.58,720.0,325.0,2.5,2.2,723.4153225806451,53,55
Banana,1,9,2.0,16.63008,5.0,1,9.0,133333.3333333333,63,3.48,825.0,375.0,0.0,0.0,800.125,35,43
Batmaja,1,9,17.0,76.07007999999999,12.0,5,37.0,333333.3333333333,0,3.73,907.0,325.0,9.3,10.9,852.826,235,210
EnactusUEP,1,9,15.0,40.830079999999995,12.0,5,33.0,175000.0,92,1.75,785.0,350.0,5.7,9.9,793.983136593592,176,114
MBC,1,9,20.0,56.71008,6.0,5,3.0,150000.0,0,3.22,745.0,360.0,0.0,14.2,749.375,346,367
Mezzafive,1,9,32.0,31.734080000000002,8.0,3,37.0,166666.66666666666,0,3.73,821.0,325.0,0.0,0.0,820.2857142857143,232,192
Rosyjski1,1,9,12.0,76.07007999999999,12.0,5,30.0,283333.3333333333,0,3.73,950.0,325.0,11.8,10.9,802.6458333333331,233,267
SGGW,1,9,12.0,31.30208,6.0,2,4.0,120000.0,10,2.49,800.0,335.0,0.0,0.0,810.0,122,154
Wilki,1,9,9.0,28.366079999999997,7.0,1,0.0,116666.66666666666,0,1.89,715.0,333.0,0.0,0.0,728.75,54,66
X03,1,9,9.0,38.26208,15.0,5,37.0,245000.0,0,3.42,760.0,320.0,0.0,0.0,786.0,283,277
X04,1,9,7.0,38.26208,15.0,5,37.0,233333.3333333333,0,3.74,790.0,335.0,0.0,0.0,753.875,228,226
X05,1,9,5.0,38.26208,15.0,4,37.0,250000.0,0,3.73,815.0,330.0,0.0,0.0,763.0,242,244
Historia,2,0,0.0,0.0,0.0,0,1.0,33333.33333333333,0,1.75,0.0,300.0,0.0,0.0,,0,0
Historia,2,1,0.0,0.0,0.0,0,3.0,90000.0,0,1.53,0.0,325.0,0.0,0.0,,0,0
Historia,2,2,0.0,0.0,6.0,0,1.0,106666.66666666666,0,1.58,0.0,325.0,0.0,0.0,,0,0
Historia,2,3,5.0,5.0,6.0,1,0.0,120000.0,0,1.63,680.0,325.0,0.0,0.0,680.0,57,0
Historia,2,4,5.0,8.0,6.0,1,0.0,128333.33333333333,7,1.68,725.0,325.0,0.0,0.0,725.0,61,50
BMC,2,5,20.0,9.8,6.0,1,2.0,146666.66666666666,0,1.73,680.0,327.0,0.0,3.9,779.4,103,63
Crazy,2,5,6.0,9.8,6.0,1,0.0,134000.0,0,1.73,725.0,325.0,0.0,0.0,753.5714285714286,66,63
MBC,2,5,15.0,9.8,7.0,1,3.0,160000.0,0,1.73,775.0,331.0,0.0,2.4,769.625,66,63
Mioduszewski,2,5,20.0,9.8,7.0,1,2.0,136666.66666666666,0,1.73,725.0,325.0,0.0,2.9,720.0,83,63
Mioduszewski,2,5,10.0,9.8,7.0,1,3.0,136666.66666666666,0,1.75,725.0,350.0,0.0,2.6,723.625,76,63
Najda,2,5,10.0,9.8,15.0,1,60.0,176666.66666666666,0,1.73,915.0,325.0,0.0,2.2,762.1428571428571,58,63
Perspec,2,5,7.0,9.8,6.0,1,0.0,137333.3333333333,0,1.73,715.0,325.0,0.0,2.9,719.0,77,63
Radw,2,5,5.0,9.8,6.0,1,0.0,133333.3333333333,0,1.76,735.0,355.0,0.0,2.3,734.625,64,63
Rosyjski2,2,5,5.0,9.8,12.0,1,60.0,190000.0,0,1.74,799.0,340.0,0.0,2.5,795.5,62,63
X01,2,5,7.0,9.8,6.0,1,1.0,140000.0,0,1.82,750.0,420.0,0.0,2.2,723.625,65,63
X02,2,5,5.0,9.8,6.0,1,3.0,133333.3333333333,0,1.73,730.0,325.0,0.0,2.4,746.625,66,63
X06,2,5,5.0,9.8,9.0,1,10.0,173333.3333333333,0,1.73,849.0,330.0,0.0,1.4,742.7142857142857,39,63
X07,2,5,5.0,9.8,6.0,1,3.0,133333.3333333333,0,1.73,730.0,325.0,0.0,2.4,746.625,66,63
X08,2,5,7.0,9.8,6.0,1,3.0,133333.3333333333,0,1.73,710.0,330.0,0.0,2.7,746.625,73,63
X09,2,5,7.0,9.8,6.0,1,3.0,133333.3333333333,0,1.73,710.0,330.0,0.0,2.7,746.625,73,63
X10,2,5,3.0,9.8,13.0,1,30.0,206666.66666666666,0,1.73,819.0,325.0,0.0,0.0,774.375,69,63
X11,2,5,3.0,9.8,12.0,1,30.0,200000.0,0,1.76,884.0,360.0,0.0,0.0,922.25,39,63
X12,2,5,3.0,9.8,12.0,1,30.0,200000.0,0,1.76,884.0,360.0,0.0,1.5,869.625,40,63
X13,2,5,3.0,9.8,12.0,1,25.0,200000.0,0,1.73,965.0,326.0,0.0,0.9,869.625,24,63
X14,2,5,5.0,9.8,7.0,1,0.0,133333.3333333333,0,1.73,700.0,325.0,0.0,2.6,723.125,73,63
X15,2,5,4.0,9.8,7.0,1,4.0,140000.0,0,1.73,849.0,330.0,0.0,0.0,740.375,36,63
X16,2,5,3.0,9.8,12.0,1,30.0,200000.0,0,1.75,948.0,350.0,0.0,0.0,809.5,26,63
X17,2,5,5.0,9.8,14.0,1,30.0,213333.3333333333,0,1.73,878.0,325.0,0.0,0.0,811.125,61,63
X18,2,5,5.0,9.8,15.0,1,20.0,186666.66666666666,0,1.73,820.0,325.0,0.0,3.3,777.125,88,63
X19,2,5,21.0,9.8,9.0,1,10.0,173333.3333333333,0,1.76,732.0,360.0,0.0,0.0,742.75,86,63
X20,2,5,5.0,9.8,13.0,1,60.0,160000.0,0,1.73,775.0,325.0,0.0,2.5,744.5,85,63
X31,2,5,5.0,9.8,6.0,1,3.0,133333.3333333333,0,1.73,730.0,325.0,0.0,2.4,746.625,66,63
X32,2,5,7.0,9.8,6.0,1,1.0,140000.0,0,1.82,750.0,420.0,0.0,2.2,723.625,65,63
BMC,2,6,40.0,55.88,7.0,4,3.0,166666.66666666666,0,1.78,680.0,330.0,3.9,14.1,747.0,310,103
Crazy,2,6,7.0,15.879999999999999,6.0,1,0.0,135000.0,0,1.78,750.0,325.0,0.0,0.0,718.1428571428571,36,66
MBC,2,6,25.0,70.88,7.0,5,4.0,220000.0,0,1.78,775.0,324.0,2.4,8.7,719.3947368421053,234,66
Mioduszewski,2,6,20.0,20.88,7.0,2,3.0,145000.0,4,1.8,735.0,335.0,2.9,2.2,731.015625,237,79
Mioduszewski,2,6,10.0,15.879999999999999,7.0,3,7.0,145000.0,4,1.8,725.0,335.0,2.6,3.6,733.35,243,72
Najda,2,6,15.0,15.879999999999999,15.0,5,80.0,258333.3333333333,0,1.78,680.0,330.0,2.2,17.9,729.0,475,58
Perspec,2,6,10.0,15.879999999999999,5.0,2,10.0,152666.66666666666,0,1.78,715.0,330.0,2.9,5.3,723.1617647058823,151,77
Radw,2,6,6.0,21.88,6.0,3,0.0,133333.3333333333,0,1.83,720.0,376.0,2.3,3.4,727.5561497326203,198,64
