Team,History,Cycle,DirAdv,CorpAdv,Commission,AgentsDistr,Training,ManagBudget,BacklogOrders,RandD,Price,AssemblyTime,MarketShares_p,MarketShares_c,MeanPrice,NumOrders,NumSales_p
Perspec,2,6,15.0,37.7504,9.0,3,10.0,152666.66666666666,0,2.04,490.0,170.0,6.7,6.5,501.5204678362573,731,684
Radw,2,6,10.0,38.7504,9.0,4,0.0,133333.3333333333,0,2.68,480.0,191.0,5.9,7.2,490.1691973969631,806,702
Rosyjski2,2,6,23.0,90.7504,15.0,7,90.0,295000.0,0,2.68,500.0,190.0,8.8,11.4,518.6205357142858,1047,888
X01,2,6,10.0,35.7504,9.0,3,2.0,151333.3333333333,106,2.76,479.0,225.0,6.3,6.8,492.5879732739421,824,732
X02,2,6,14.0,45.7504,8.0,4,8.0,136666.66666666666,0,2.64,610.0,170.0,5.8,2.5,513.3305439330544,352,695
X06,2,6,39.0,85.7504,15.0,7,37.0,266666.6666666666,0,2.64,499.0,170.0,7.5,12.3,488.5064655172414,1196,850
X07,2,6,14.0,45.7504,8.0,4,8.0,136666.66666666666,0,2.64,610.0,170.0,5.8,2.5,513.3305439330544,352,695
X08,2,6,16.0,38.7504,8.0,4,6.0,133333.3333333333,0,2.34,490.0,170.0,5.9,6.3,513.3305439330544,676,702
X09,2,6,16.0,38.7504,8.0,4,6.0,133333.3333333333,0,2.34,490.0,170.0,5.9,6.3,513.3305439330544,676,702
X10,2,6,39.0,85.7504,15.0,7,50.0,316666.6666666666,26,2.64,495.0,170.0,0.0,0.0,492.5,1273,947
X11,2,6,49.0,119.7504,13.0,8,40.0,313333.3333333333,12,2.66,500.0,180.0,0.0,0.0,578.875,1174,749
X12,2,6,45.0,119.7504,13.0,8,40.0,320000.0,108,2.66,446.0,180.0,6.7,13.4,503.3187066974596,1418,749
X13,2,6,50.0,90.7504,13.0,10,37.0,346666.6666666666,51,2.64,495.0,170.0,7.1,0.0,503.3187066974596,1084,801
X14,2,6,40.0,35.7504,10.0,3,20.0,166666.66666666666,0,2.33,555.0,165.0,5.8,5.2,499.32314410480353,646,703
X15,2,6,12.0,35.7504,8.0,3,9.0,156666.66666666666,137,2.64,499.0,170.0,0.0,6.4,491.625,676,582
X16,2,6,64.0,119.7504,12.0,9,50.0,313333.3333333333,0,2.66,538.0,180.0,0.0,0.0,522.0,1007,813
X17,2,6,38.0,85.7504,15.0,7,50.0,333333.3333333333,0,2.64,495.0,170.0,0.0,10.4,504.375,1165,913
X18,2,6,36.0,70.7504,12.0,8,33.0,266666.6666666666,110,2.63,450.0,165.0,6.7,11.5,503.02658486707566,1332,754
X19,2,6,21.0,70.7504,9.0,8,23.0,233333.3333333333,231,2.68,495.0,190.0,0.0,0.0,500.625,1055,647
X20,2,6,48.0,48.7504,13.0,6,70.0,213333.3333333333,47,2.63,510.0,165.0,7.2,9.5,486.77659574468083,1017,841
X31,2,6,14.0,45.7504,8.0,4,8.0,136666.66666666666,0,2.64,610.0,170.0,5.8,2.5,513.3305439330544,352,695
X32,2,6,10.0,35.7504,9.0,3,2.0,151333.3333333333,106,2.76,479.0,225.0,6.3,6.8,492.5879732739421,824,732
BMC,2,7,40.0,56.450239999999994,8.0,7,3.0,166666.66666666666,0,3.29,480.0,163.0,10.2,10.4,507.0277078085642,1024,961
Crazy,2,7,7.0,39.450239999999994,8.0,4,0.0,133666.66666666666,150,2.03,495.0,165.0,0.0,0.0,483.42857142857144,479,377
MBC,2,7,35.0,86.45024,9.0,6,3.0,253333.3333333333,0,3.59,500.0,163.0,6.0,7.9,492.323374340949,929,665
Mioduszewski,2,7,15.0,52.450239999999994,9.0,5,9.0,150000.0,190,3.32,565.0,180.0,6.1,5.3,514.5412844036697,758,622
Mioduszewski,2,7,12.0,34.450239999999994,7.0,5,8.0,150000.0,88,3.61,507.0,172.0,6.3,0.0,496.07430997876844,821,711
Najda,2,7,25.0,88.85024,13.0,7,57.0,290000.0,0,3.6,527.0,172.0,10.5,0.0,488.3128598848368,1160,1118
Radw,2,7,10.0,38.25024,10.0,4,0.0,133333.3333333333,0,2.3,490.0,150.0,7.2,6.1,495.22792607802876,717,806
Rosyjski2,2,7,15.0,142.45024,15.0,7,73.0,325000.0,0,3.57,468.0,160.0,11.4,13.1,506.9139579349905,1350,1047
X01,2,7,10.0,36.450239999999994,9.0,3,2.0,155333.3333333333,58,3.74,509.0,225.0,6.8,7.2,496.07430997876844,821,766
X02,2,7,18.0,62.450239999999994,8.0,4,12.0,141666.66666666666,86,3.33,540.0,170.0,2.5,4.8,498.34917355371897,663,266
X06,2,7,50.0,116.45024,15.0,7,50.0,316666.6666666666,0,3.29,509.0,169.0,12.3,14.0,492.42919389978215,1506,1196
X07,2,7,18.0,62.450239999999994,8.0,4,12.0,141666.66666666666,86,3.33,540.0,170.0,2.5,4.8,498.34917355371897,663,266
X08,2,7,20.0,45.25024,8.0,6,8.0,134666.66666666666,0,2.03,460.0,165.0,6.3,7.9,498.34917355371897,934,676
X09,2,7,20.0,45.25024,8.0,6,8.0,134666.66666666666,0,2.03,460.0,165.0,6.3,7.9,498.34917355371897,934,676
X10,2,7,50.0,116.45024,15.0,7,45.0,316666.6666666666,3,3.59,514.0,170.0,0.0,0.0,526.75,1547,1270
X11,2,7,50.0,170.85023999999999,13.0,8,33.0,346666.6666666666,34,3.61,520.0,180.0,0.0,9.5,442.75,1171,1140
X12,2,7,43.0,170.85023999999999,13.0,8,33.0,357333.3333333333,0,2.66,461.0,180.0,13.4,11.7,481.9703459637562,1523,1472
X13,2,7,45.0,144.45024,13.0,10,33.0,416666.6666666666,0,2.64,480.0,170.0,0.0,11.7,499.125,1358,1109
X14,2,7,40.0,101.45024,10.0,5,28.0,230000.0,55,2.98,500.0,165.0,5.2,8.6,500.4954954954955,1251,591
X15,2,7,18.0,36.450239999999994,8.0,4,12.0,170000.0,0,3.36,519.0,180.0,6.4,5.4,502.0257510729614,925,744
X16,2,7,63.0,170.85023999999999,12.0,10,50.0,333333.3333333333,0,2.36,440.0,180.0,0.0,0.0,502.5,1783,1007
X17,2,7,40.0,116.45024,15.0,7,60.0,346666.6666666666,0,2.64,510.0,170.0,10.4,0.0,487.81961471103324,1202,1165
X18,2,7,36.0,92.45024,12.0,8,33.0,266666.6666666666,33,3.58,480.0,165.0,11.5,11.6,493.0034305317324,1358,1299
X19,2,7,19.0,89.45024,9.0,8,27.0,233333.3333333333,0,3.62,524.0,175.0,0.0,0.0,522.375,1250,1170
X20,2,7,41.0,57.25024,13.0,6,43.0,233333.3333333333,0,3.58,495.0,165.0,9.5,11.3,495.22222222222223,1400,1040
X31,2,7,18.0,62.450239999999994,8.0,4,12.0,141666.66666666666,86,3.33,540.0,170.0,2.5,4.8,498.34917355371897,663,266
X32,2,7,10.0,36.450239999999994,9.0,3,2.0,155333.3333333333,58,3.74,509.0,225.0,6.8,7.2,496.07430997876844,821,766
Crazy,2,8,8.0,38.67014399999999,8.0,4,0.0,131666.66666666666,9,2.03,495.0,165.0,0.0,0.0,488.7142857142857,399,470
MBC,2,8,55.0,96.870144,9.0,7,3.0,288333.3333333333,0,3.52,500.0,157.0,7.9,8.1,495.72638436482083,833,929
Mioduszewski,2,8,13.0,33.67014399999999,7.0,5,8.0,150000.0,38,3.56,507.0,172.0,0.0,6.9,502.5,698,783
Radw,2,8,11.0,37.950143999999995,10.0,5,0.0,133333.3333333333,0,3.29,479.0,167.0,6.1,6.8,498.71656686626756,726,717
Rosyjski2,2,8,28.0,155.470144,15.0,7,67.0,325000.0,0,3.56,475.0,180.0,13.1,12.7,471.2076411960133,1122,1350
X01,2,8,20.0,36.870143999999996,10.0,3,3.0,158333.3333333333,0,3.7,509.0,225.0,7.2,7.5,500.8708333333334,806,858
X02,2,8,18.0,77.47014399999999,8.0,5,13.0,145000.0,101,3.3,530.0,180.0,4.8,5.6,505.48044692737426,620,562
X06,2,8,55.0,134.87014399999998,15.0,7,50.0,316666.6666666666,0,3.25,499.0,175.0,14.0,13.7,490.82800000000003,1350,1506
X07,2,8,18.0,77.47014399999999,8.0,5,13.0,145000.0,101,3.3,530.0,180.0,4.8,5.6,505.48044692737426,620,562
X08,2,8,22.0,54.150144,8.0,8,9.0,136666.66666666666,0,2.03,460.0,165.0,7.9,8.9,505.48044692737426,955,934
X09,2,8,22.0,54.150144,8.0,8,9.0,136666.66666666666,0,2.03,460.0,165.0,7.9,8.9,505.48044692737426,955,934
X10,2,8,51.0,134.87014399999998,15.0,7,42.0,316666.6666666666,62,3.54,536.0,170.0,0.0,0.0,518.25,1228,1485
X11,2,8,46.0,201.510144,13.0,8,33.0,366666.6666666666,0,3.56,470.0,180.0,9.5,0.0,467.17797888386116,1208,1188
X12,2,8,46.0,201.510144,13.0,8,33.0,368333.3333333333,163,3.61,447.0,180.0,11.7,14.6,480.33228346456696,1455,1360
X13,2,8,40.0,156.670144,13.0,10,33.0,416666.6666666666,0,3.59,476.0,170.0,11.7,0.0,480.33228346456696,1282,1358
X14,2,8,40.0,125.870144,10.0,5,25.0,270000.0,221,2.94,525.0,170.0,8.6,10.1,504.3526785714286,1031,1030
X15,2,8,16.0,39.870143999999996,8.0,5,14.0,181666.66666666666,272,3.28,519.0,165.0,5.4,8.4,508.2118451025056,824,653
X16,2,8,45.0,190.510144,12.0,9,50.0,333333.3333333333,197,3.31,490.0,180.0,0.0,0.0,494.375,1332,1586
X17,2,8,40.0,134.87014399999998,15.0,7,57.0,366666.6666666666,0,3.59,503.0,170.0,0.0,0.0,496.375,1055,1202
X18,2,8,30.0,90.47014399999999,12.0,8,28.0,266666.6666666666,0,3.53,460.0,165.0,11.6,11.0,469.6779388083736,1219,1392
X19,2,8,17.0,95.670144,9.0,8,21.0,233333.3333333333,312,3.58,524.0,181.0,0.0,0.0,506.625,959,938
X20,2,8,36.0,54.350144,13.0,6,32.0,233333.3333333333,87,3.53,500.0,165.0,11.3,10.2,482.4550561797753,1207,1313
X31,2,8,18.0,77.47014399999999,8.0,5,13.0,145000.0,101,3.3,530.0,180.0,4.8,5.6,505.48044692737426,620,562
X32,2,8,20.0,36.870143999999996,10.0,3,3.0,158333.3333333333,0,3.7,509.0,225.0,7.2,7.5,500.8708333333334,806,858
Crazy,2,9,5.0,40.2020864,8.0,4,0.0,131666.66666666666,0,1.78,510.0,165.0,0.0,0.0,482.85714285714283,338,441
MBC,2,9,55.0,123.1220864,9.0,7,2.0,333333.3333333333,0,4.41,460.0,150.0,8.1,10.8,494.1213960546283,1122,833
Mioduszewski,2,9,13.0,33.2020864,7.0,5,8.0,153333.3333333333,0,3.55,509.0,188.0,6.9,0.0,498.79110251450675,704,736
X01,2,9,25.0,42.12208639999999,10.0,4,3.0,161666.66666666666,0,3.66,505.0,230.0,7.5,8.3,498.79110251450675,977,808
X02,2,9,18.0,86.4820864,9.0,5,10.0,153333.3333333333,20,3.18,480.0,150.0,5.6,0.0,490.7789291882556,826,600
X06,2,9,60.0,145.9220864,15.0,7,50.0,323333.3333333333,0,3.19,475.0,170.0,13.7,14.4,474.81228668941986,1546,1350
X07,2,9,18.0,86.4820864,9.0,5,10.0,153333.3333333333,20,3.18,480.0,150.0,5.6,0.0,490.7789291882556,826,600
X08,2,9,20.0,60.490086399999996,8.0,8,8.0,136666.66666666666,0,2.06,480.0,180.0,8.9,6.8,490.7789291882556,778,955
X09,2,9,20.0,60.490086399999996,8.0,8,8.0,136666.66666666666,0,2.06,480.0,180.0,8.9,6.8,490.7789291882556,778,955
X10,2,9,30.0,145.9220864,15.0,7,27.0,316666.6666666666,0,4.42,508.0,160.0,0.0,0.0,515.25,1377,1230
X11,2,9,47.0,186.9060864,13.0,8,33.0,386666.6666666666,25,4.46,485.0,180.0,0.0,0.0,405.875,1186,1183
X12,2,9,46.0,186.9060864,13.0,8,33.0,387666.6666666666,0,4.51,469.0,180.0,14.6,0.0,469.37373737373736,1460,1536
X13,2,9,20.0,154.0020864,13.0,10,20.0,416666.6666666666,10,4.49,505.0,170.0,0.0,0.0,472.75,1091,1272
X14,2,9,30.0,140.52208639999998,10.0,5,25.0,313333.3333333333,0,2.89,525.0,170.0,10.1,9.2,507.5029469548134,1096,1133
X15,2,9,17.0,39.9220864,8.0,5,17.0,195000.0,0,3.23,519.0,165.0,8.4,6.7,501.08091286307047,916,938
X16,2,9,65.0,174.3060864,12.0,9,50.0,333333.3333333333,0,4.21,470.0,180.0,0.0,0.0,478.625,1572,1395
X17,2,9,28.0,120.9220864,15.0,7,35.0,366666.6666666666,0,4.5,550.0,170.0,0.0,0.0,502.75,1003,1055
X18,2,9,32.0,79.2820864,12.0,8,20.0,266666.6666666666,5,4.43,455.0,165.0,11.0,11.0,459.06367583212744,1278,1214
X19,2,9,10.0,92.4020864,9.0,8,8.0,233333.3333333333,0,4.48,524.0,177.0,0.0,0.0,506.625,1038,1115
X20,2,9,33.0,47.61008639999999,13.0,6,24.0,233333.3333333333,51,4.43,490.0,165.0,10.2,11.6,461.6436781609196,1351,1156
X31,2,9,18.0,86.4820864,9.0,5,10.0,153333.3333333333,20,3.18,480.0,150.0,5.6,0.0,490.7789291882556,826,600
X32,2,9,25.0,42.12208639999999,10.0,4,3.0,161666.66666666666,0,3.66,505.0,230.0,7.5,8.3,498.79110251450675,977,808
Historia,3,0,13.0,0.0,13.0,4,30.0,66666.66666666666,0,2.6,539.0,172.0,0.0,0.0,539.0,612,0
Historia,3,1,18.0,25.0,12.0,4,50.0,166666.66666666666,27,2.6,500.0,172.0,0.0,0.0,500.0,818,585
Historia,3,2,20.0,45.0,13.0,4,45.0,166666.66666666666,105,2.3,486.0,175.0,0.0,0.0,486.0,753,713
Historia,3,3,20.0,52.0,13.0,4,42.0,166666.66666666666,0,2.3,486.0,175.0,0.0,0.0,486.0,805,756
Historia,3,4,21.0,56.2,13.0,4,37.0,166666.66666666666,0,2.3,486.0,175.0,0.0,0.0,486.0,779,820
5cars,3,5,30.0,58.72,13.0,5,33.0,173333.3333333333,0,2.3,510.0,175.0,0.0,8.6,491.2857142857143,829,786
AMS,3,5,25.0,58.72,13.0,5,35.0,170000.0,0,2.0,485.0,172.0,0.0,8.7,486.5,930,786
ANA,3,5,21.0,58.72,13.0,5,33.0,166666.66666666666,0,2.3,486.0,175.0,0.0,0.0,482.0,911,786
BandTInc,3,5,25.0,58.72,13.0,5,38.0,193333.3333333333,0,4.2,480.0,175.0,0.0,0.0,496.0,1106,786
Batmaja,3,5,31.0,58.72,9.0,5,20.0,171333.3333333333,0,4.18,486.0,165.0,0.0,10.2,487.8333333333333,933,786
Bekarty,3,5,20.0,58.72,13.0,5,38.0,166666.66666666666,0,2.31,490.0,177.0,0.0,9.2,483.8333333333333,864,786
CheckRaise,3,5,10.0,58.72,10.0,5,33.0,193333.3333333333,0,4.21,529.0,180.0,0.0,8.8,496.3333333333333,789,786
DrugiRusekZ1,3,5,24.0,58.72,13.0,5,23.0,204666.66666666666,0,2.3,462.0,175.0,0.0,7.3,491.14285714285717,1057,786
DrugiRusekZ2,3,5,21.0,58.72,13.0,5,33.0,166666.66666666666,0,2.34,490.0,193.0,0.0,6.8,495.2857142857143,885,786
DrugiRusekZ3,3,5,25.0,58.72,13.0,5,33.0,166666.66666666666,0,2.3,500.0,175.0,0.0,0.0,531.5,881,786
DrugiRusekZ4,3,5,21.0,58.72,13.0,5,33.0,166666.66666666666,0,2.3,486.0,176.0,0.0,8.4,467.42857142857144,900,786
DrugiRusekZ5,3,5,18.0,58.72,12.0,5,43.0,166666.66666666666,0,4.24,505.0,175.0,0.0,9.3,494.1666666666667,928,786
DrugiRusekZ6,3,5,21.0,58.72,13.0,5,13.0,166666.66666666666,0,2.3,496.0,175.0,0.0,8.5,492.14285714285717,879,786
FullJoin,3,5,20.0,58.72,13.0,5,38.0,200000.0,0,4.2,486.0,175.0,0.0,10.2,483.5,1041,786
HEATTEAM,3,5,25.0,58.72,12.0,5,33.0,173333.3333333333,0,2.28,520.0,165.0,0.0,0.0,487.8333333333333,758,786
Mezzafive,3,5,10.0,58.72,13.0,5,21.0,186666.66666666666,0,4.21,496.0,181.0,0.0,0.0,495.3333333333333,966,786
MinisterstwoStrategii,3,5,21.0,58.72,13.0,5,33.0,166666.66666666666,0,2.3,486.0,175.0,0.0,0.0,479.2857142857143,873,786
SGGW,3,5,17.0,58.72,13.0,5,28.0,166666.66666666666,0,2.31,486.0,178.0,0.0,9.1,482.0,883,786
SystemyGB,3,5,28.0,58.72,13.0,5,33.0,176666.66666666666,0,4.2,509.0,175.0,0.0,10.2,492.3333333333333,929,786
Triada,3,5,26.0,58.72,13.0,5,33.0,166666.66666666666,0,3.92,486.0,180.0,0.0,0.0,483.8333333333333,1008,786
UniversalSolutions,3,5,22.0,58.72,12.0,5,33.0,166666.66666666666,0,2.31,490.0,179.0,0.0,0.0,496.3333333333333,888,786
VinciSquad,3,5,21.0,58.72,13.0,5,33.0,166666.66666666666,0,2.3,486.0,175.0,0.0,0.0,491.1666666666667,926,786
5cars,3,6,35.0,95.232,13.0,6,23.0,183333.3333333333,0,2.32,485.0,185.0,8.6,0.0,501.6192810457516,839,829
AMS,3,6,30.0,67.232,13.0,5,37.0,175666.66666666666,170,3.91,489.0,172.0,8.7,11.9,510.65867158671585,904,760
ANA,3,6,24.0,60.232,13.0,5,28.0,213333.3333333333,121,4.18,528.0,165.0,0.0,9.0,488.57142857142856,787,790
BandTInc,3,6,25.0,80.232,13.0,7,42.0,233333.3333333333,262,4.1,40.0,175.0,0.0,0.0,425.1666666666667,0,844
Batmaja,3,6,31.0,50.232,9.0,6,15.0,201000.0,0,4.07,486.0,158.0,10.2,9.5,501.4166666666667,775,933
Bekarty,3,6,23.0,55.232,13.0,5,42.0,166666.66666666666,42,4.21,490.0,177.0,9.2,9.3,484.92881944444446,825,822
CheckRaise,3,6,16.0,92.232,12.0,6,33.0,253333.3333333333,44,4.11,509.0,180.0,8.8,10.7,492.59586466165416,820,745
DrugiRusekZ1,3,6,26.0,63.232,13.0,5,12.0,261666.66666666666,387,2.3,529.0,175.0,7.3,9.0,509.7478849407783,671,670
DrugiRusekZ2,3,6,27.0,63.232,12.0,5,13.0,186666.66666666666,229,4.21,515.0,177.0,6.8,8.0,501.1488294314382,785,656
DrugiRusekZ3,3,6,23.0,63.232,15.0,5,38.0,166666.66666666666,0,2.3,490.0,175.0,0.0,0.0,529.25,851,881
DrugiRusekZ4,3,6,21.0,60.232,13.0,5,33.0,166666.66666666666,109,2.3,486.0,176.0,8.4,9.4,463.1365935919055,800,791
DrugiRusekZ5,3,6,20.0,67.232,12.0,5,45.0,168000.0,112,4.14,505.0,175.0,9.3,0.0,497.66903914590745,829,816
DrugiRusekZ6,3,6,21.0,60.232,13.0,5,20.0,166666.66666666666,79,2.3,506.0,175.0,8.5,0.0,489.566037735849,720,800
FullJoin,3,6,19.0,70.232,13.0,7,37.0,250000.0,137,4.09,475.0,170.0,10.2,0.0,486.90592334494784,991,904
HEATTEAM,3,6,30.0,67.232,12.0,5,33.0,190000.0,0,4.18,520.0,165.0,0.0,9.0,503.0,729,758
Mezzafive,3,6,12.0,45.232,11.0,12,15.0,216666.66666666666,169,4.11,506.0,180.0,0.0,0.0,500.1666666666667,865,797
MinisterstwoStrategii,3,6,24.0,60.232,13.0,5,38.0,213333.3333333333,83,4.18,528.0,165.0,0.0,8.7,487.2857142857143,738,790
SGGW,3,6,17.0,56.232,13.0,5,17.0,166666.66666666666,0,2.32,486.0,182.0,9.1,0.0,488.3889816360601,768,883
SystemyGB,3,6,24.0,65.232,13.0,6,28.0,191666.66666666666,3,4.1,509.0,172.0,10.2,10.3,502.2910321489001,795,926
Triada,3,6,26.0,65.232,13.0,5,33.0,166666.66666666666,221,3.58,486.0,180.0,0.0,0.0,485.1666666666667,810,787
UniversalSolutions,3,6,22.0,60.232,12.0,5,36.0,170000.0,101,4.21,503.0,179.0,0.0,0.0,490.3333333333333,799,787
VinciSquad,3,6,24.0,60.232,13.0,5,38.0,213333.3333333333,136,4.2,528.0,175.0,0.0,10.4,517.1666666666666,783,790
5cars,3,7,25.0,97.1392,13.0,6,17.0,183333.3333333333,0,4.22,485.0,185.0,0.0,0.0,505.42857142857144,1009,839
AMS,3,7,29.0,73.3392,13.0,5,38.0,177333.3333333333,0,3.81,489.0,172.0,11.9,11.4,509.503300330033,932,986
ANA,3,7,50.0,91.1392,14.0,7,25.0,290000.0,0,4.08,518.0,165.0,9.0,9.6,487.4009433962264,1059,825
BandTInc,3,7,30.0,88.1392,13.0,7,42.0,233333.3333333333,0,4.0,495.0,175.0,0.0,12.7,501.0,1136,131
Batmaja,3,7,41.0,55.1392,9.0,6,18.0,235000.0,0,4.01,466.0,180.0,9.5,10.3,483.5470779220779,932,775
Bekarty,3,7,34.0,53.1392,12.0,5,42.0,166666.66666666666,47,4.11,490.0,177.0,9.3,10.5,485.0334928229665,924,778
CheckRaise,3,7,23.0,140.3392,12.0,6,33.0,283333.3333333333,0,4.01,502.0,180.0,10.7,10.9,486.3236797274276,976,842
DrugiRusekZ1,3,7,22.0,62.9392,13.0,5,9.0,253666.66666666666,0,2.3,560.0,175.0,9.0,7.0,510.8381877022654,673,783
DrugiRusekZ2,3,7,30.0,65.9392,12.0,5,0.0,230000.0,85,4.11,515.0,177.0,8.0,10.3,498.5437201907789,884,700
DrugiRusekZ3,3,7,32.0,62.9392,15.0,6,42.0,166666.66666666666,89,4.2,543.0,175.0,0.0,0.0,530.375,907,762
DrugiRusekZ4,3,7,21.0,61.1392,14.0,6,33.0,166666.66666666666,0,2.3,486.0,173.0,9.4,9.6,462.52464228934815,930,854
DrugiRusekZ5,3,7,20.0,72.3392,12.0,5,47.0,170000.0,0,4.04,505.0,175.0,0.0,0.0,494.6666666666667,948,885
DrugiRusekZ6,3,7,21.0,61.1392,13.0,5,13.0,166666.66666666666,0,2.3,506.0,175.0,0.0,0.0,497.2857142857143,821,756
FullJoin,3,7,19.0,77.1392,15.0,7,36.0,250000.0,0,4.0,476.0,175.0,0.0,0.0,485.8333333333333,1154,1055
HEATTEAM,3,7,33.0,82.3392,11.0,7,38.0,203333.3333333333,0,4.09,520.0,170.0,9.0,8.8,483.5470779220779,801,729
Mezzafive,3,7,14.0,42.1392,11.0,11,17.0,216666.66666666666,0,4.01,506.0,180.0,0.0,0.0,503.8333333333333,953,941
MinisterstwoStrategii,3,7,50.0,91.1392,14.0,7,42.0,290000.0,0,4.08,518.0,165.0,8.7,9.8,484.11265432098764,992,764
SGGW,3,7,24.0,55.7392,12.0,5,10.0,166666.66666666666,0,3.92,498.0,183.0,0.0,0.0,487.7142857142857,882,768
SystemyGB,3,7,24.0,64.1392,13.0,7,22.0,191666.66666666666,0,3.98,500.0,162.0,10.3,10.4,495.8756302521008,939,795
Triada,3,7,26.0,69.1392,13.0,5,33.0,166666.66666666666,0,3.23,486.0,180.0,0.0,0.0,485.1666666666667,909,920
UniversalSolutions,3,7,22.0,61.1392,12.0,5,39.0,176333.3333333333,79,4.11,522.0,178.0,0.0,0.0,486.6666666666667,774,720
VinciSquad,3,7,50.0,91.1392,14.0,7,42.0,290000.0,0,4.1,518.0,175.0,10.4,10.9,518.7275747508306,1039,831
5cars,3,8,20.0,88.28352,14.0,5,12.0,186666.66666666666,170,3.82,483.0,185.0,0.0,0.0,521.2857142857143,1017,839
AMS,3,8,38.0,75.00352,15.0,5,37.0,179000.0,0,3.76,510.0,172.0,11.4,9.2,512.5813559322033,947,932
ANA,3,8,55.0,79.68352,14.0,7,20.0,300000.0,109,3.98,523.0,165.0,9.6,11.3,490.8411949685534,1103,950
BandTInc,3,8,25.0,87.88351999999999,13.0,7,42.0,233333.3333333333,0,3.9,500.0,175.0,12.7,0.0,501.29187396351574,1222,1136
Batmaja,3,8,30.0,48.08351999999999,9.0,6,18.0,251000.0,0,3.91,479.0,180.0,10.3,9.1,482.58850931677017,942,932
Bekarty,3,8,41.0,51.88351999999999,12.0,5,42.0,166666.66666666666,0,4.01,490.0,177.0,10.5,10.3,485.29073482428123,1004,958
CheckRaise,3,8,25.0,140.20352,12.0,6,33.0,283333.3333333333,0,3.91,484.0,180.0,10.9,11.6,508.2775974025974,1088,976
DrugiRusekZ1,3,8,15.0,56.76352,13.0,5,10.0,241666.66666666666,23,3.91,620.0,175.0,7.0,6.6,519.9800995024875,622,650
DrugiRusekZ2,3,8,30.0,69.56352,12.0,5,0.0,263333.3333333333,0,4.01,515.0,177.0,10.3,9.4,506.064,943,969
DrugiRusekZ3,3,8,30.0,65.76352,15.0,6,42.0,166666.66666666666,10,3.8,543.0,175.0,0.0,0.0,531.875,917,897
DrugiRusekZ4,3,8,20.0,59.683519999999994,14.0,5,33.0,160000.0,0,2.0,500.0,173.0,9.6,9.2,465.0330578512397,854,930
DrugiRusekZ5,3,8,17.0,75.40352,12.0,5,30.0,168666.66666666666,0,3.7,504.0,180.0,0.0,0.0,494.1666666666667,957,948
DrugiRusekZ6,3,8,21.0,61.683519999999994,13.0,5,0.0,166666.66666666666,0,2.3,510.0,175.0,0.0,0.0,489.7142857142857,814,821
FullJoin,3,8,19.0,81.28352,15.0,7,40.0,250000.0,0,3.9,476.0,175.0,0.0,12.7,488.0,1187,1154
HEATTEAM,3,8,43.0,96.40352,12.0,7,37.0,213000.0,3,3.74,489.0,170.0,8.8,10.5,482.58850931677017,943,798
Mezzafive,3,8,17.0,40.283519999999996,11.0,11,17.0,216666.66666666666,0,3.92,507.0,182.0,0.0,0.0,507.0,896,953
MinisterstwoStrategii,3,8,26.0,79.68352,14.0,7,37.0,313333.3333333333,42,3.98,517.0,165.0,9.8,11.0,506.4879518072289,1027,950
SGGW,3,8,24.0,53.44352,12.0,5,8.0,166666.66666666666,62,3.92,498.0,183.0,0.0,0.0,487.7142857142857,882,820
SystemyGB,3,8,24.0,63.48352,13.0,7,20.0,191666.66666666666,0,3.88,485.0,162.0,10.4,11.1,503.82352941176475,1036,939
Triada,3,8,25.0,71.48352,13.0,5,23.0,193333.3333333333,0,2.86,486.0,180.0,0.0,8.4,485.3333333333333,924,909
UniversalSolutions,3,8,22.0,62.683519999999994,11.0,5,20.0,178333.3333333333,0,4.02,510.0,185.0,0.0,0.0,511.5,780,800
VinciSquad,3,8,26.0,79.68352,14.0,7,37.0,313333.3333333333,89,4.0,517.0,175.0,10.9,11.9,513.0473856209151,1036,950
5cars,3,9,17.0,72.970112,14.0,5,6.0,192333.3333333333,0,3.78,483.0,187.0,0.0,0.0,506.14285714285717,1168,1102
AMS,3,9,31.0,75.002112,15.0,7,35.0,180000.0,103,3.41,525.0,172.0,9.2,10.0,492.22292993630566,997,844
ANA,3,9,52.0,67.810112,14.0,6,15.0,300000.0,0,3.88,521.0,165.0,11.3,11.5,498.0155279503105,1355,1154
BandTInc,3,9,25.0,87.73011199999999,13.0,7,27.0,233333.3333333333,0,3.81,500.0,179.0,0.0,0.0,491.0,1451,1222
Batmaja,3,9,30.0,33.850111999999996,9.0,6,18.0,275000.0,126,3.81,508.0,180.0,9.1,0.0,485.8149847094801,989,816
Bekarty,3,9,35.0,51.130112,12.0,5,32.0,166666.66666666666,67,3.91,490.0,177.0,10.3,0.0,482.86106623586426,1222,937
CheckRaise,3,9,33.0,100.12211199999999,12.0,6,33.0,283333.3333333333,32,3.8,480.0,172.0,11.6,11.4,501.0190779014308,1333,1056
DrugiRusekZ1,3,9,9.0,42.058111999999994,14.0,5,14.0,248333.3333333333,0,3.88,650.0,175.0,6.6,5.5,525.384105960265,708,629
DrugiRusekZ2,3,9,50.0,72.738112,12.0,5,0.0,306666.6666666666,38,3.66,515.0,177.0,9.4,0.0,527.3753943217665,1317,905
DrugiRusekZ3,3,9,28.0,65.458112,15.0,6,37.0,166666.66666666666,0,3.45,549.0,175.0,0.0,0.0,535.75,1076,936
