Team,History,Cycle,DirAdv,CorpAdv,Support,FailedVisits,Training,ManagBudget,WebDev,BacklogOrders,RandD,Price,AssemblyTime,MarketShares_p,MarketShares_c,MeanPrice,NumOrders,NumSales_p
Historia,2,3,0.0,0.0,9.0,0.09999999999999432,0.0,120000.0,15.0,0,1.63,0.0,325.0,0.0,0.0,,0,0
Historia,2,4,5.0,10.0,9.0,0.09999999999999432,0.0,128333.33333333333,15.0,0,1.68,855.0,325.0,0.0,0.0,855.0,75,0
BMC,2,5,10.0,16.0,12.0,0.09999999999999432,2.0,146666.66666666666,30.0,0,1.73,685.0,327.0,0.0,15.7,839.0,326,75
Crazy,2,5,7.0,16.0,10.0,0.09999999999999432,0.0,134000.0,20.0,0,1.73,853.0,325.0,0.0,0.0,834.4285714285714,159,75
MBC,2,5,15.0,16.0,10.0,0.09999999999999432,3.0,160000.0,20.0,0,1.73,855.0,331.0,0.0,8.3,837.25,216,75
Mioduszewski,2,5,20.0,16.0,13.0,0.09999999999999432,2.0,136666.66666666666,30.0,0,1.73,860.0,325.0,0.0,9.9,845.0,210,75
Mioduszewski,2,5,10.0,16.0,15.0,0.0,3.0,136666.66666666666,20.0,0,1.75,855.0,350.0,0.0,4.6,846.125,164,75
Najda,2,5,15.0,16.0,20.0,0.09999999999999432,60.0,176666.66666666666,15.0,0,1.73,830.0,325.0,0.0,10.6,831.4285714285714,243,75
Perspec,2,5,5.0,16.0,11.0,0.20000000000000284,0.0,137333.3333333333,20.0,0,1.73,845.0,325.0,0.0,7.3,839.4,162,75
Radw,2,5,10.0,16.0,9.0,0.09999999999999432,0.0,133333.3333333333,21.0,0,1.76,865.0,355.0,0.0,7.2,847.25,162,75
Rosyjski2,2,5,9.0,16.0,20.0,0.09999999999999432,60.0,190000.0,25.0,0,1.74,850.0,340.0,0.0,9.7,848.5,231,75
X01,2,5,10.0,16.0,9.0,0.09999999999999432,1.0,140000.0,20.0,0,1.82,840.0,420.0,0.0,8.2,846.125,185,75
X02,2,5,10.0,16.0,9.0,0.20000000000000284,3.0,133333.3333333333,30.0,0,1.73,860.0,325.0,0.0,6.2,841.25,185,75
X06,2,5,15.0,16.0,12.0,0.09999999999999432,10.0,173333.3333333333,30.0,0,1.73,859.0,330.0,0.0,10.2,843.0,236,75
X07,2,5,10.0,16.0,9.0,0.20000000000000284,3.0,133333.3333333333,30.0,0,1.73,860.0,325.0,0.0,6.2,841.25,185,75
X08,2,5,7.0,16.0,9.0,0.20000000000000284,3.0,133333.3333333333,20.0,0,1.73,840.0,330.0,0.0,5.2,841.25,169,75
X09,2,5,7.0,16.0,9.0,0.20000000000000284,3.0,133333.3333333333,20.0,0,1.73,840.0,330.0,0.0,5.2,841.25,169,75
X10,2,5,20.0,16.0,19.0,0.09999999999999432,30.0,206666.66666666666,25.0,0,1.73,895.0,325.0,0.0,0.0,856.875,229,75
X11,2,5,16.0,16.0,25.0,0.09999999999999432,30.0,200000.0,16.0,0,1.76,858.0,360.0,0.0,0.0,914.5,241,75
X12,2,5,16.0,16.0,25.0,0.09999999999999432,30.0,200000.0,16.0,0,1.76,858.0,360.0,0.0,9.5,910.875,247,75
X13,2,5,20.0,16.0,22.0,0.09999999999999432,25.0,200000.0,20.0,0,1.73,950.0,326.0,0.0,7.5,910.875,186,75
X14,2,5,9.0,16.0,9.0,0.09999999999999432,0.0,133333.3333333333,17.0,0,1.73,850.0,325.0,0.0,6.0,834.375,164,75
X15,2,5,8.0,16.0,10.0,0.09999999999999432,4.0,140000.0,25.0,0,1.73,899.0,330.0,0.0,0.0,858.875,156,75
X16,2,5,18.0,16.0,25.0,0.09999999999999432,30.0,200000.0,16.0,0,1.75,962.0,350.0,0.0,0.0,882.5,170,75
X17,2,5,20.0,16.0,20.0,0.09999999999999432,30.0,213333.3333333333,25.0,0,1.73,897.0,325.0,0.0,0.0,895.25,226,75
X18,2,5,18.0,16.0,20.0,0.09999999999999432,20.0,186666.66666666666,20.0,0,1.73,815.0,325.0,0.0,11.3,844.625,258,75
X19,2,5,17.0,16.0,9.0,0.29999999999999716,10.0,173333.3333333333,45.0,0,1.76,864.0,360.0,0.0,0.0,848.625,225,75
X20,2,5,11.0,16.0,18.0,0.09999999999999432,60.0,160000.0,20.0,0,1.73,840.0,325.0,0.0,9.2,851.0,213,75
X31,2,5,10.0,16.0,9.0,0.20000000000000284,3.0,133333.3333333333,30.0,0,1.73,860.0,325.0,0.0,6.2,841.25,185,75
X32,2,5,10.0,16.0,9.0,0.09999999999999432,1.0,140000.0,20.0,0,1.82,840.0,420.0,0.0,8.2,846.125,185,75
BMC,2,6,30.0,39.6,15.0,0.09999999999999432,3.0,166666.66666666666,30.0,0,1.78,685.0,330.0,15.7,17.8,805.9957173447536,378,326
Crazy,2,6,12.0,24.6,10.0,0.09999999999999432,0.0,135000.0,22.0,0,1.78,840.0,325.0,0.0,0.0,796.0,195,159
MBC,2,6,25.0,74.6,11.0,0.20000000000000284,4.0,220000.0,20.0,0,1.78,855.0,324.0,8.3,8.4,781.4663212435233,247,216
Mioduszewski,2,6,20.0,34.6,15.0,0.0,3.0,145000.0,30.0,17,1.8,880.0,335.0,9.9,9.1,866.5770171149145,262,193
Mioduszewski,2,6,13.0,19.6,15.0,0.0,7.0,145000.0,20.0,59,1.8,855.0,335.0,4.6,7.2,848.8568627450979,205,105
Najda,2,6,15.0,53.6,20.0,0.09999999999999432,80.0,258333.3333333333,15.0,0,1.78,745.0,330.0,10.6,13.5,795.8463035019455,344,243
Perspec,2,6,6.0,24.6,13.0,1.0999999999999943,10.0,152666.66666666666,22.0,24,1.78,820.0,330.0,7.3,11.5,850.5721393034827,221,138
Radw,2,6,11.0,27.6,9.0,0.09999999999999432,0.0,133333.3333333333,0.0,0,1.83,810.0,376.0,7.2,4.3,828.6334661354581,102,162
Rosyjski2,2,6,12.0,79.6,20.0,0.09999999999999432,90.0,295000.0,25.0,0,1.83,977.0,380.0,9.7,8.3,860.5424354243543,187,231
X01,2,6,11.0,29.6,9.0,0.5,2.0,151333.3333333333,20.0,0,1.87,850.0,420.0,8.2,8.7,848.8568627450979,234,185
X02,2,6,20.0,44.6,13.0,2.5,8.0,136666.66666666666,35.0,35,1.78,880.0,325.0,6.2,8.7,831.2956204379562,226,150
X06,2,6,25.0,79.6,20.0,0.09999999999999432,37.0,266666.6666666666,30.0,1,1.8,859.0,345.0,10.2,12.7,845.1370656370657,294,235
X07,2,6,20.0,44.6,13.0,2.5,8.0,136666.66666666666,35.0,35,1.78,880.0,325.0,6.2,8.7,831.2956204379562,226,150
X08,2,6,10.0,24.6,9.0,0.09999999999999432,6.0,133333.3333333333,25.0,44,1.78,840.0,330.0,5.2,7.3,831.2956204379562,191,125
X09,2,6,10.0,24.6,9.0,0.09999999999999432,6.0,133333.3333333333,25.0,44,1.78,840.0,330.0,5.2,7.3,831.2956204379562,191,125
X10,2,6,20.0,79.6,20.0,0.09999999999999432,50.0,316666.6666666666,25.0,4,1.8,836.0,345.0,0.0,0.0,820.75,318,225
X11,2,6,23.0,89.6,25.0,0.20000000000000284,40.0,313333.3333333333,20.0,11,1.81,758.0,360.0,0.0,0.0,814.125,354,230
X12,2,6,22.0,89.6,25.0,0.20000000000000284,40.0,320000.0,20.0,14,1.81,807.0,360.0,9.5,11.8,845.3959107806693,329,233
X13,2,6,30.0,79.6,25.0,0.20000000000000284,37.0,346666.6666666666,20.0,1,1.8,818.0,345.0,7.5,0.0,845.3959107806693,322,185
X14,2,6,25.0,21.6,20.0,0.09999999999999432,20.0,166666.66666666666,25.0,31,1.78,820.0,325.0,6.0,12.3,830.1803607214429,318,133
X15,2,6,2.0,26.6,12.0,0.09999999999999432,9.0,156666.66666666666,25.0,31,1.85,899.0,330.0,0.0,8.8,854.875,199,125
X16,2,6,25.0,84.6,25.0,0.09999999999999432,50.0,313333.3333333333,20.0,0,1.8,823.0,350.0,0.0,0.0,868.25,330,170
X17,2,6,20.0,99.6,20.0,0.09999999999999432,50.0,333333.3333333333,20.0,1,1.79,829.0,335.0,0.0,12.0,847.75,307,225
X18,2,6,16.0,49.6,20.0,0.09999999999999432,33.0,266666.6666666666,20.0,0,1.78,680.0,325.0,11.3,13.6,794.8859315589352,392,258
X19,2,6,17.0,64.6,9.0,0.20000000000000284,23.0,233333.3333333333,45.0,0,1.83,864.0,373.0,0.0,0.0,853.625,285,225
X20,2,6,19.0,33.6,18.0,0.09999999999999432,70.0,213333.3333333333,20.0,0,1.78,815.0,325.0,9.2,11.1,807.3611650485436,279,213
X31,2,6,20.0,44.6,13.0,2.5,8.0,136666.66666666666,35.0,35,1.78,880.0,325.0,6.2,8.7,831.2956204379562,226,150
X32,2,6,11.0,29.6,9.0,0.5,2.0,151333.3333333333,20.0,0,1.87,850.0,420.0,8.2,8.7,848.8568627450979,234,185
BMC,2,7,15.0,43.76,30.0,1.0999999999999943,3.0,166666.66666666666,30.0,0,2.78,685.0,327.0,17.8,18.8,812.257495590829,482,378
Crazy,2,7,12.0,36.76,10.0,0.09999999999999432,0.0,133666.66666666666,25.0,0,1.53,835.0,325.0,0.0,0.0,776.4285714285714,247,195
MBC,2,7,30.0,79.75999999999999,12.0,0.7999999999999972,3.0,253333.3333333333,20.0,0,2.78,800.0,322.0,8.4,10.5,783.8967468175389,363,247
Mioduszewski,2,7,15.0,45.76,15.0,0.0,9.0,150000.0,25.0,112,2.5,940.0,335.0,9.1,11.8,894.6778711484593,260,150
Mioduszewski,2,7,13.0,22.759999999999998,15.0,0.0,8.0,150000.0,20.0,28,2.8,859.0,330.0,7.2,0.0,847.149917627677,264,177
Najda,2,7,15.0,82.16,20.0,0.09999999999999432,57.0,290000.0,25.0,0,2.79,889.0,340.0,13.5,0.0,795.35,315,344
Radw,2,7,11.0,31.56,9.0,0.09999999999999432,0.0,133333.3333333333,38.0,0,1.8,815.0,300.0,4.3,6.7,836.5,191,102
Rosyjski2,2,7,7.0,135.76,20.0,0.09999999999999432,73.0,325000.0,20.0,5,2.77,842.0,320.0,8.3,12.1,874.77,335,182
X01,2,7,11.0,39.76,9.0,0.09999999999999432,2.0,155333.3333333333,20.0,19,2.93,875.0,420.0,8.7,8.6,847.149917627677,293,215
X02,2,7,25.0,76.75999999999999,18.0,8.700000000000003,12.0,141666.66666666666,40.0,0,1.83,880.0,330.0,8.7,9.2,838.6619718309859,283,226
X06,2,7,35.0,137.76,20.0,0.09999999999999432,50.0,316666.6666666666,30.0,0,2.79,859.0,340.0,12.7,15.2,848.5218855218855,433,294
X07,2,7,25.0,76.75999999999999,18.0,8.700000000000003,12.0,141666.66666666666,40.0,0,1.83,880.0,330.0,8.7,9.2,838.6619718309859,283,226
X08,2,7,13.0,34.76,9.0,0.09999999999999432,8.0,134666.66666666666,30.0,0,2.48,840.0,325.0,7.3,8.8,838.6619718309859,270,191
X09,2,7,13.0,34.76,9.0,0.09999999999999432,8.0,134666.66666666666,30.0,0,2.48,840.0,325.0,7.3,8.8,838.6619718309859,270,191
X10,2,7,35.0,137.76,20.0,0.09999999999999432,45.0,316666.6666666666,20.0,0,2.8,847.0,345.0,0.0,0.0,837.125,471,318
X11,2,7,29.0,133.76,25.0,0.09999999999999432,33.0,346666.6666666666,20.0,0,2.81,780.0,360.0,0.0,12.1,717.375,496,354
X12,2,7,27.0,133.76,25.0,0.09999999999999432,33.0,357333.3333333333,20.0,0,2.81,890.0,360.0,11.8,10.5,846.2725947521867,366,329
X13,2,7,35.0,137.76,25.0,0.09999999999999432,33.0,416666.6666666666,20.0,0,2.8,815.0,345.0,0.0,12.8,855.5,450,322
X14,2,7,25.0,107.96,20.0,0.09999999999999432,28.0,230000.0,20.0,8,2.48,780.0,325.0,12.3,16.5,825.9815745393635,479,310
X15,2,7,12.0,35.96,16.0,0.09999999999999432,12.0,170000.0,40.0,0,2.61,879.0,370.0,8.8,8.0,867.0093632958801,354,199
X16,2,7,31.0,128.76,25.0,0.20000000000000284,50.0,333333.3333333333,20.0,10,2.8,745.0,350.0,0.0,0.0,845.25,524,320
X17,2,7,27.0,124.75999999999999,20.0,0.09999999999999432,60.0,346666.6666666666,20.0,0,2.79,777.0,335.0,12.0,0.0,799.257053291536,494,307
X18,2,7,16.0,69.75999999999999,20.0,0.09999999999999432,33.0,266666.6666666666,20.0,10,2.78,780.0,325.0,13.6,10.9,797.4723837209301,393,382
X19,2,7,15.0,90.75999999999999,9.0,0.29999999999999716,27.0,233333.3333333333,45.0,4,2.85,984.0,373.0,0.0,0.0,874.25,278,281
X20,2,7,21.0,44.16,18.0,0.09999999999999432,43.0,233333.3333333333,20.0,0,2.78,799.0,325.0,11.1,13.8,844.637519872814,405,279
X31,2,7,25.0,76.75999999999999,18.0,8.700000000000003,12.0,141666.66666666666,40.0,0,1.83,880.0,330.0,8.7,9.2,838.6619718309859,283,226
X32,2,7,11.0,39.76,9.0,0.09999999999999432,2.0,155333.3333333333,20.0,19,2.93,875.0,420.0,8.7,8.6,847.149917627677,293,215
Crazy,2,8,13.0,44.056000000000004,10.0,0.20000000000000284,0.0,131666.66666666666,25.0,0,1.58,835.0,325.0,0.0,0.0,770.4285714285714,222,247
MBC,2,8,55.0,92.85600000000001,15.0,0.09999999999999432,3.0,288333.3333333333,20.0,0,2.77,790.0,315.0,10.5,11.4,795.6456375838926,359,363
Mioduszewski,2,8,15.0,23.656,15.0,0.0,8.0,150000.0,22.0,0,2.8,865.0,335.0,0.0,8.9,858.0,244,264
Radw,2,8,12.0,33.936,9.0,0.09999999999999432,0.0,133333.3333333333,21.0,0,2.79,814.0,333.0,6.7,7.5,836.3052147239263,196,191
Rosyjski2,2,8,13.0,151.456,20.0,0.09999999999999432,67.0,325000.0,20.0,2,2.81,820.0,360.0,12.1,12.1,816.8114630467571,335,333
X01,2,8,10.0,45.856,9.0,0.5999999999999943,3.0,158333.3333333333,20.0,45,2.95,870.0,425.0,8.6,10.0,855.9147286821706,274,248
X02,2,8,25.0,101.05600000000001,25.0,8.700000000000003,13.0,145000.0,40.0,0,1.83,880.0,330.0,9.2,9.1,853.1358208955223,262,283
X06,2,8,40.0,172.656,20.0,0.09999999999999432,50.0,316666.6666666666,30.0,0,2.79,759.0,340.0,15.2,19.5,817.08,535,433
X07,2,8,25.0,101.05600000000001,25.0,8.700000000000003,13.0,145000.0,40.0,0,1.83,880.0,330.0,9.2,9.1,853.1358208955223,262,283
X08,2,8,15.0,45.856,9.0,0.09999999999999432,9.0,136666.66666666666,25.0,0,2.48,810.0,325.0,8.8,9.5,853.1358208955223,274,270
X09,2,8,15.0,45.856,9.0,0.09999999999999432,9.0,136666.66666666666,25.0,0,2.48,810.0,325.0,8.8,9.5,853.1358208955223,274,270
X10,2,8,35.0,172.656,25.0,0.09999999999999432,42.0,316666.6666666666,25.0,0,2.8,772.0,345.0,0.0,0.0,790.875,531,471
X11,2,8,28.0,160.256,25.0,0.09999999999999432,33.0,366666.6666666666,15.0,39,2.81,733.0,360.0,12.1,0.0,780.2642762284195,481,457
X12,2,8,25.0,160.256,25.0,0.09999999999999432,33.0,368333.3333333333,15.0,0,2.81,858.0,360.0,10.5,10.6,837.3828337874659,347,366
X13,2,8,30.0,152.656,25.0,0.29999999999999716,33.0,416666.6666666666,20.0,3,2.8,815.0,345.0,12.8,0.0,837.3828337874659,413,447
X14,2,8,25.0,134.77599999999998,25.0,0.09999999999999432,25.0,270000.0,20.0,19,2.48,820.0,330.0,16.5,14.7,831.6258169934641,406,460
X15,2,8,14.0,44.576,16.0,0.20000000000000284,14.0,181666.66666666666,45.0,140,2.56,889.0,330.0,8.0,11.8,865.5243055555554,311,214
X16,2,8,23.0,147.256,25.0,0.09999999999999432,50.0,333333.3333333333,15.0,0,2.8,789.0,350.0,0.0,0.0,809.625,425,524
X17,2,8,25.0,139.856,20.0,0.09999999999999432,57.0,366666.6666666666,20.0,0,2.79,752.0,335.0,0.0,0.0,803.625,486,494
X18,2,8,17.0,66.85600000000001,20.0,0.09999999999999432,28.0,266666.6666666666,20.0,0,2.78,770.0,325.0,10.9,9.6,756.7997311827958,351,393
X19,2,8,14.0,101.456,9.0,0.20000000000000284,21.0,233333.3333333333,45.0,80,2.86,984.0,388.0,0.0,0.0,887.875,251,198
X20,2,8,17.0,41.496,18.0,0.09999999999999432,32.0,233333.3333333333,20.0,0,2.78,799.0,325.0,13.8,12.6,840.4615384615385,373,405
X31,2,8,25.0,101.05600000000001,25.0,8.700000000000003,13.0,145000.0,40.0,0,1.83,880.0,330.0,9.2,9.1,853.1358208955223,262,283
X32,2,8,10.0,45.856,9.0,0.5999999999999943,3.0,158333.3333333333,20.0,45,2.95,870.0,425.0,8.6,10.0,855.9147286821706,274,248
Crazy,2,9,15.0,51.4336,10.0,0.09999999999999432,0.0,131666.66666666666,10.0,0,1.33,845.0,325.0,0.0,0.0,762.2857142857143,219,222
MBC,2,9,55.0,120.7136,15.0,0.5,2.0,333333.3333333333,20.0,0,3.71,750.0,300.0,11.4,13.5,790.1776913099869,456,359
Mioduszewski,2,9,15.0,29.1936,17.0,0.0,8.0,153333.3333333333,24.0,0,3.78,865.0,355.0,8.9,0.0,854.2445414847163,288,244
X01,2,9,12.0,57.5136,9.0,2.200000000000003,3.0,161666.66666666666,20.0,0,3.92,870.0,450.0,10.0,10.1,854.2445414847163,310,274
X02,2,9,25.0,115.6336,25.0,8.5,10.0,153333.3333333333,40.0,0,3.5,820.0,300.0,9.1,0.0,824.3459915611814,386,262
X06,2,9,50.0,193.5936,25.0,0.0,50.0,323333.3333333333,30.0,0,3.73,755.0,332.0,19.5,14.6,787.949152542373,615,535
X07,2,9,25.0,115.6336,25.0,8.5,10.0,153333.3333333333,40.0,0,3.5,820.0,300.0,9.1,0.0,824.3459915611814,386,262
X08,2,9,15.0,53.5136,9.0,0.09999999999999432,8.0,136666.66666666666,25.0,0,3.15,840.0,330.0,9.5,9.2,824.3459915611814,315,274
X09,2,9,15.0,53.5136,9.0,0.09999999999999432,8.0,136666.66666666666,25.0,0,3.15,840.0,330.0,9.5,9.2,824.3459915611814,315,274
X10,2,9,21.0,193.5936,25.0,0.0,27.0,316666.6666666666,25.0,0,3.73,838.0,330.0,0.0,0.0,805.375,470,531
X11,2,9,30.0,149.15359999999998,25.0,0.09999999999999432,33.0,386666.6666666666,15.0,0,3.76,790.0,360.0,0.0,0.0,693.5,463,481
X12,2,9,27.0,149.15359999999998,25.0,0.0,33.0,387666.6666666666,15.0,0,3.76,903.0,360.0,10.6,0.0,817.8642297650131,345,347
X13,2,9,19.0,151.5936,25.0,0.09999999999999432,20.0,416666.6666666666,20.0,28,3.75,835.0,345.0,0.0,0.0,815.875,408,385
X14,2,9,15.0,150.8656,25.0,0.0,25.0,313333.3333333333,20.0,6,3.43,820.0,330.0,14.7,13.9,842.1360239162931,443,400
X15,2,9,15.0,51.745599999999996,16.0,0.7000000000000028,17.0,195000.0,50.0,0,2.56,889.0,330.0,11.8,13.4,864.4813084112149,374,311
X16,2,9,40.0,136.3536,25.0,0.09999999999999432,50.0,333333.3333333333,15.0,14,3.75,803.0,350.0,0.0,0.0,801.125,460,411
X17,2,9,20.0,148.9136,20.0,0.0,35.0,366666.6666666666,20.0,0,3.75,730.0,335.0,0.0,0.0,801.375,553,486
X18,2,9,15.0,55.1136,20.0,0.0,20.0,266666.6666666666,20.0,0,3.73,743.0,325.0,9.6,10.0,747.0526315789474,400,351
X19,2,9,8.0,104.87360000000001,9.0,0.0,8.0,233333.3333333333,45.0,0,3.81,984.0,382.0,0.0,0.0,885.375,285,251
X20,2,9,16.0,34.8976,18.0,0.0,24.0,233333.3333333333,20.0,19,3.73,791.0,325.0,12.6,12.7,814.3945086705202,410,354
X31,2,9,25.0,115.6336,25.0,8.5,10.0,153333.3333333333,40.0,0,3.5,820.0,300.0,9.1,0.0,824.3459915611814,386,262
X32,2,9,12.0,57.5136,9.0,2.200000000000003,3.0,161666.66666666666,20.0,0,3.92,870.0,450.0,10.0,10.1,854.2445414847163,310,274
Historia,3,0,7.0,0.0,21.0,0.0,30.0,66666.66666666666,18.0,0,1.75,884.0,345.0,0.0,0.0,884.0,187,0
Historia,3,1,20.0,50.0,20.0,0.09999999999999432,50.0,166666.66666666666,15.0,0,1.8,800.0,345.0,0.0,0.0,800.0,308,187
Historia,3,2,20.0,70.0,21.0,0.09999999999999432,45.0,166666.66666666666,18.0,0,1.55,767.0,350.0,0.0,0.0,767.0,301,308
Historia,3,3,20.0,72.0,21.0,0.09999999999999432,42.0,166666.66666666666,18.0,0,1.6,767.0,350.0,0.0,0.0,767.0,333,301
Historia,3,4,16.0,73.19999999999999,21.0,0.09999999999999432,37.0,166666.66666666666,15.0,0,1.65,772.0,350.0,0.0,0.0,772.0,336,333
5cars,3,5,25.0,71.91999999999999,21.0,0.09999999999999432,33.0,173333.3333333333,17.0,0,3.58,765.0,330.0,0.0,12.5,766.7142857142857,446,336
AMS,3,5,17.0,71.91999999999999,21.0,0.09999999999999432,35.0,170000.0,18.0,0,1.7,775.0,345.0,0.0,11.6,772.1666666666666,389,336
ANA,3,5,16.0,71.91999999999999,21.0,0.09999999999999432,33.0,166666.66666666666,15.0,0,1.7,772.0,350.0,0.0,0.0,786.1428571428571,386,336
BandTInc,3,5,18.0,71.91999999999999,20.0,0.09999999999999432,38.0,193333.3333333333,22.0,0,1.68,770.0,330.0,0.0,0.0,780.8333333333334,405,336
Batmaja,3,5,21.0,71.91999999999999,21.0,0.09999999999999432,20.0,171333.3333333333,15.0,0,3.58,772.0,330.0,0.0,13.6,777.1666666666666,431,336
Bekarty,3,5,16.0,71.91999999999999,20.0,0.09999999999999432,38.0,166666.66666666666,15.0,0,1.71,780.0,356.0,0.0,11.9,769.5,378,336
CheckRaise,3,5,5.0,71.91999999999999,21.0,0.09999999999999432,33.0,193333.3333333333,15.0,0,3.61,831.0,360.0,0.0,11.2,790.5,340,336
DrugiRusekZ1,3,5,30.0,71.91999999999999,21.0,0.09999999999999432,23.0,204666.66666666666,18.0,0,3.65,772.0,350.0,0.0,13.0,769.2857142857143,480,336
DrugiRusekZ2,3,5,16.0,71.91999999999999,21.0,0.09999999999999432,33.0,166666.66666666666,15.0,0,1.74,775.0,385.0,0.0,11.1,809.0,388,336
DrugiRusekZ3,3,5,20.0,71.91999999999999,21.0,0.09999999999999432,33.0,166666.66666666666,18.0,0,1.7,785.0,350.0,0.0,0.0,799.75,378,336
DrugiRusekZ4,3,5,16.0,71.91999999999999,21.0,0.09999999999999432,33.0,166666.66666666666,16.0,0,1.7,769.0,351.0,0.0,13.2,777.1666666666666,412,336
DrugiRusekZ5,3,5,23.0,71.91999999999999,22.0,0.09999999999999432,43.0,166666.66666666666,17.0,0,3.69,810.0,360.0,0.0,11.2,778.6666666666666,414,336
DrugiRusekZ6,3,5,17.0,71.91999999999999,21.0,0.09999999999999432,13.0,166666.66666666666,15.0,0,1.7,772.0,350.0,0.0,11.5,786.8571428571429,391,336
FullJoin,3,5,15.0,71.91999999999999,22.0,0.09999999999999432,38.0,200000.0,15.0,0,3.6,772.0,350.0,0.0,12.8,763.3333333333334,412,336
HEATTEAM,3,5,20.0,71.91999999999999,5.0,13.0,33.0,173333.3333333333,15.0,0,1.68,830.0,325.0,0.0,0.0,777.1666666666666,282,336
Mezzafive,3,5,10.0,71.91999999999999,21.0,0.09999999999999432,21.0,186666.66666666666,21.0,0,3.61,782.0,361.0,0.0,0.0,798.3333333333334,427,336
MinisterstwoStrategii,3,5,16.0,71.91999999999999,21.0,0.09999999999999432,33.0,166666.66666666666,15.0,0,1.7,772.0,350.0,0.0,0.0,764.4285714285714,379,336
SGGW,3,5,17.0,71.91999999999999,21.0,0.09999999999999432,28.0,166666.66666666666,15.0,0,1.71,772.0,354.0,0.0,11.1,786.1428571428571,384,336
SystemyGB,3,5,21.0,71.91999999999999,21.0,0.09999999999999432,33.0,176666.66666666666,15.0,0,3.61,849.0,357.0,0.0,11.4,778.6666666666666,346,336
Triada,3,5,32.0,71.91999999999999,21.0,0.09999999999999432,33.0,166666.66666666666,15.0,0,1.7,762.0,350.0,0.0,0.0,769.5,431,336
UniversalSolutions,3,5,20.0,71.91999999999999,21.0,0.0,33.0,166666.66666666666,16.0,0,1.71,772.0,355.0,0.0,0.0,790.5,390,336
VinciSquad,3,5,16.0,71.91999999999999,21.0,0.09999999999999432,33.0,166666.66666666666,15.0,0,1.7,772.0,350.0,0.0,0.0,787.0,385,336
5cars,3,6,20.0,113.152,17.0,0.09999999999999432,23.0,183333.3333333333,17.0,14,3.53,766.0,330.0,12.5,0.0,800.3350253807107,365,432
AMS,3,6,18.0,72.152,21.0,0.09999999999999432,37.0,175666.66666666666,20.0,40,4.62,782.0,345.0,11.6,15.2,842.3004005340454,384,349
ANA,3,6,12.0,71.152,20.0,5.200000000000003,28.0,213333.3333333333,25.0,0,3.63,898.0,325.0,0.0,10.2,809.8571428571429,285,386
BandTInc,3,6,25.0,83.152,20.0,0.09999999999999432,42.0,233333.3333333333,22.0,0,1.73,772.0,330.0,0.0,0.0,782.8333333333334,360,405
Batmaja,3,6,21.0,81.152,17.0,0.09999999999999432,15.0,201000.0,15.0,18,3.52,826.0,315.0,13.6,12.0,800.2325268817203,317,413
Bekarty,3,6,20.0,63.152,20.0,0.09999999999999432,42.0,166666.66666666666,15.0,0,3.66,780.0,356.0,11.9,12.8,770.0723684210526,344,378
CheckRaise,3,6,11.0,113.152,21.0,0.09999999999999432,33.0,253333.3333333333,21.0,10,4.51,811.0,360.0,11.2,13.5,795.0013513513513,347,330
DrugiRusekZ1,3,6,30.0,86.152,21.0,0.09999999999999432,12.0,261666.66666666666,18.0,31,4.55,805.0,345.0,13.0,13.3,792.2731893265566,393,449
DrugiRusekZ2,3,6,16.0,73.152,21.0,0.09999999999999432,13.0,186666.66666666666,15.0,16,4.6,800.0,352.0,11.1,9.8,809.9506493506493,361,372
DrugiRusekZ3,3,6,18.0,73.152,21.0,0.09999999999999432,38.0,166666.66666666666,19.0,0,1.75,770.0,350.0,0.0,0.0,798.375,337,378
DrugiRusekZ4,3,6,20.0,71.152,21.0,0.09999999999999432,33.0,166666.66666666666,17.0,0,1.75,769.0,351.0,13.2,13.1,764.4777327935221,362,412
DrugiRusekZ5,3,6,23.0,88.152,22.0,0.09999999999999432,45.0,168000.0,17.0,77,3.58,810.0,300.0,11.2,0.0,780.538770053476,343,337
DrugiRusekZ6,3,6,17.0,71.152,21.0,0.09999999999999432,20.0,166666.66666666666,15.0,0,1.75,787.0,350.0,11.5,0.0,778.6658031088083,324,391
FullJoin,3,6,14.0,93.152,22.0,0.09999999999999432,37.0,250000.0,20.0,25,4.5,751.0,350.0,12.8,0.0,768.538969616909,392,387
HEATTEAM,3,6,5.0,75.152,11.0,0.09999999999999432,33.0,190000.0,25.0,0,1.73,790.0,325.0,0.0,8.8,799.6666666666666,236,282
Mezzafive,3,6,11.0,58.152,21.0,0.09999999999999432,15.0,216666.66666666666,21.0,87,4.51,787.0,360.0,0.0,0.0,816.8333333333334,354,340
MinisterstwoStrategii,3,6,12.0,71.152,20.0,5.200000000000003,38.0,213333.3333333333,25.0,0,3.63,898.0,325.0,0.0,8.9,795.5714285714286,268,379
SGGW,3,6,17.0,67.152,20.0,0.09999999999999432,17.0,166666.66666666666,12.0,0,1.78,772.0,375.0,11.1,0.0,806.2240717029449,338,384
SystemyGB,3,6,18.0,83.152,22.0,0.09999999999999432,28.0,191666.66666666666,15.0,0,3.58,839.0,375.0,11.4,11.0,816.8980132450331,276,346
Triada,3,6,32.0,99.152,21.0,0.09999999999999432,33.0,166666.66666666666,15.0,0,3.67,762.0,350.0,0.0,0.0,770.3333333333334,392,431
